Tension,Corriente
1.25635,-290.565
1.25483,-287.55
1.13525,-360.92
1.13752,-365.443
1.12769,-366.951
1.14358,-367.956
1.14055,-363.936
1.13979,-362.93
1.13677,-367.956
1.12996,-366.448
1.13601,-361.423
1.13601,-361.925
1.13904,-361.423
1.13298,-362.93
1.14131,-364.941
1.13979,-362.428
1.14207,-363.433
1.1345,-364.438
1.12996,-364.438
1.12844,-360.418
1.13601,-365.443
1.1345,-362.428
1.13601,-362.93
1.14207,-364.438
1.13828,-364.438
1.13752,-367.453
1.13525,-363.936
1.13752,-362.93
1.13677,-364.438
1.1292,-360.92
1.13677,-357.905
1.13979,-365.946
1.13752,-365.946
1.12617,-361.925
1.13071,-359.413
1.12769,-362.93
1.13752,-365.946
1.13677,-365.946
1.13752,-363.433
1.13752,-364.438
1.13525,-366.448
1.13904,-365.946
1.13071,-363.936
1.14131,-364.941
1.13677,-362.428
1.13298,-366.951
1.14055,-363.936
1.14282,-361.925
1.14207,-363.433
1.1292,-363.433
1.13071,-362.428
1.13525,-363.936
1.13904,-362.93
1.13223,-362.428
1.13374,-362.428
1.13525,-367.453
1.13298,-364.438
1.14055,-367.453
1.1345,-363.936
1.13828,-364.941
1.12542,-364.438
1.13298,-357.905
1.13828,-363.433
1.13752,-361.423
1.13601,-364.438
1.13071,-365.946
1.14282,-365.443
1.13374,-365.443
1.13601,-363.936
1.13374,-360.92
1.13147,-362.428
1.13601,-361.925
1.14131,-365.443
1.14055,-363.936
1.13525,-363.936
1.14131,-363.936
1.12844,-363.936
1.1345,-361.925
1.12844,-363.936
1.13979,-365.946
1.14358,-363.433
1.13223,-367.453
1.14282,-365.443
1.12769,-368.458
1.1292,-363.433
1.13525,-368.961
1.13298,-364.941
1.13525,-361.925
1.13979,-365.443
1.13677,-363.936
1.13601,-364.941
1.13298,-361.925
1.12693,-365.946
1.1345,-360.92
1.1292,-362.428
1.12693,-360.418
1.14131,-364.941
1.14434,-362.428
1.13979,-363.433
1.13601,-363.433
1.13525,-361.925
1.14131,-361.423
1.13298,-360.92
1.14207,-358.91
1.14131,-363.433
1.13677,-362.428
1.1345,-361.925
1.1292,-363.936
1.13677,-362.428
1.13979,-365.443
1.12996,-362.93
1.1239,-363.433
1.13223,-366.448
1.1345,-364.941
1.13525,-363.936
1.13904,-362.428
1.13601,-366.951
1.13601,-367.453
1.1345,-366.448
1.1345,-365.946
1.13525,-362.428
1.13525,-362.428
1.14434,-362.93
1.14888,-367.956
1.14358,-363.433
1.1345,-366.448
1.13298,-362.93
1.12996,-365.443
1.13071,-363.936
1.1292,-364.438
1.13677,-362.93
1.14736,-358.408
1.13752,-364.438
1.15039,-362.428
1.13147,-364.941
1.1292,-361.423
1.13147,-363.433
1.13298,-365.946
1.13904,-367.453
1.13752,-361.925
1.14207,-364.941
1.12996,-363.936
1.1345,-361.423
1.12542,-366.951
1.13601,-364.941
1.13979,-366.448
1.13223,-362.93
1.14358,-363.936
1.13298,-364.438
1.13147,-364.941
1.13828,-364.941
1.12996,-369.966
1.13601,-361.925
1.13979,-363.433
1.13525,-365.946
1.13601,-366.448
1.14131,-365.946
1.14509,-364.941
1.14358,-360.92
1.13525,-366.951
1.13828,-363.433
1.12769,-363.936
1.13752,-361.925
1.14131,-364.438
1.1345,-360.92
1.14434,-362.93
1.13904,-363.936
1.13374,-368.458
1.12996,-360.92
1.13071,-368.961
1.13071,-363.936
1.12996,-366.951
1.13828,-365.946
1.13752,-362.428
1.13752,-367.453
1.13904,-369.463
1.13752,-365.443
1.13525,-364.941
1.1345,-361.423
1.13147,-363.433
1.14282,-367.453
1.14585,-367.453
1.14207,-362.428
1.14055,-367.956
1.13298,-362.93
1.13752,-363.936
1.13374,-361.925
1.14509,-364.438
1.13601,-363.433
1.13979,-360.418
1.13904,-366.448
1.13828,-362.428
1.13677,-362.93
1.12617,-366.448
1.1345,-361.925
1.13374,-363.433
1.14131,-364.438
1.14434,-364.941
1.13752,-363.936
1.13828,-361.925
1.1292,-363.936
1.13298,-363.936
1.13071,-363.936
1.13525,-365.443
1.13828,-363.936
1.13979,-365.946
1.13828,-367.956
1.13601,-362.428
1.13601,-364.438
1.13601,-364.438
1.13601,-364.438
1.12542,-369.463
1.14509,-365.946
1.13677,-358.408
1.13752,-361.423
1.14736,-360.92
1.1345,-365.946
1.13904,-367.956
1.13601,-362.428
1.13752,-361.925
1.13223,-361.925
1.13525,-359.413
1.13904,-363.936
1.14358,-367.956
1.13525,-364.438
1.12996,-370.971
1.13223,-365.443
1.13601,-363.433
1.14661,-361.423
1.12012,-360.92
1.13979,-364.941
1.13904,-363.936
1.14358,-368.458
1.13828,-356.9
1.13071,-365.443
1.12769,-359.413
1.13601,-364.941
1.13223,-364.941
1.13525,-362.428
1.14358,-366.951
1.13904,-366.951
1.12844,-362.93
1.13374,-364.941
1.13828,-362.428
1.13752,-363.936
1.1345,-364.438
1.13904,-364.941
1.14131,-367.956
1.13374,-364.941
1.13601,-361.925
1.1345,-362.428
1.1345,-366.951
1.13752,-361.925
1.13752,-360.418
1.13828,-361.925
1.13904,-366.448
1.13677,-364.941
1.15115,-369.966
1.13298,-364.438
1.13979,-364.941
1.13677,-364.438
1.13223,-365.443
1.13071,-365.946
1.13374,-366.448
1.14661,-360.418
1.13677,-360.92
1.13677,-365.946
1.13525,-364.941
1.1345,-365.443
1.14055,-363.433
1.13525,-362.93
1.13223,-366.951
1.13752,-362.93
1.13147,-364.941
1.14055,-366.448
1.14358,-367.956
1.13223,-362.93
1.13298,-364.438
1.12996,-362.428
1.12617,-361.423
1.14434,-363.936
1.1345,-365.443
1.13525,-361.423
1.14282,-362.428
1.13374,-364.438
1.13071,-366.448
1.1292,-361.423
1.12466,-363.936
1.14055,-365.946
1.14888,-364.438
1.14055,-364.438
1.12693,-361.925
1.13298,-365.946
1.1345,-364.941
1.13071,-366.448
1.1239,-361.423
1.14131,-363.936
1.13979,-364.438
1.13904,-364.941
1.15115,-370.469
1.13677,-362.93
1.14055,-362.428
1.13677,-361.925
1.13298,-364.438
1.13828,-363.936
1.13223,-363.433
1.13904,-362.428
1.13979,-362.93
1.1345,-363.936
1.13979,-366.448
1.1345,-361.423
1.13601,-361.925
1.13374,-363.936
1.13752,-362.428
1.13525,-362.93
1.12466,-361.925
1.14055,-365.443
1.13904,-363.936
1.13223,-365.443
1.13298,-369.463
1.13223,-366.951
1.13525,-360.92
1.13374,-363.936
1.13677,-367.956
1.14282,-366.448
1.14131,-368.961
1.13752,-365.946
1.13525,-359.413
1.13374,-363.433
1.13904,-363.936
1.13525,-364.941
1.13677,-362.93
1.14509,-361.925
1.13752,-363.936
1.14055,-365.443
1.13677,-370.971
1.15493,-353.382
1.14207,-361.423
1.13147,-360.418
1.13677,-366.448
1.14282,-367.956
1.13828,-365.443
1.13677,-363.936
1.13298,-357.905
1.1292,-366.448
1.13979,-364.941
1.1345,-365.946
1.13752,-363.433
1.13828,-364.941
1.14358,-367.956
1.13601,-362.93
1.13904,-364.438
1.13979,-364.941
1.13374,-364.438
1.13525,-363.936
1.13828,-364.438
1.14055,-364.941
1.14207,-366.448
1.13677,-363.936
1.1345,-364.438
1.13677,-364.438
1.13525,-367.453
1.13601,-363.433
1.1345,-365.946
1.12996,-363.433
1.14055,-363.433
1.13904,-365.443
1.13979,-367.453
1.13752,-364.438
1.12844,-362.93
1.13677,-361.925
1.13071,-364.438
1.1345,-366.448
1.13525,-359.915
1.14434,-364.438
1.14055,-362.93
1.14131,-368.458
1.12466,-364.438
1.13223,-362.93
1.13298,-367.453
1.13525,-365.946
1.13752,-365.443
1.13904,-367.453
1.1519,-366.448
1.13601,-363.433
1.13752,-366.448
1.12769,-363.936
1.1345,-366.951
1.13904,-361.925
1.14358,-359.413
1.14055,-365.946
1.14736,-361.925
1.13828,-364.438
1.13828,-364.941
1.14207,-361.423
1.13904,-361.423
1.13828,-364.438
1.13904,-366.448
1.13752,-360.92
1.13601,-368.961
1.13071,-367.453
1.13601,-367.453
1.1292,-362.428
1.14055,-363.936
1.13525,-362.93
1.1345,-368.458
1.13223,-366.448
1.13298,-366.448
1.14131,-352.88
1.14282,-364.438
1.13677,-364.941
1.13601,-370.469
1.13828,-365.443
1.13525,-367.956
1.13752,-361.925
1.13828,-363.433
1.13828,-364.438
1.13828,-365.946
1.13904,-365.443
1.13677,-366.951
1.13374,-361.423
1.13298,-363.936
1.13298,-366.448
1.13752,-361.423
1.13677,-366.951
1.13979,-367.453
1.14131,-362.93
1.13298,-361.925
1.13223,-365.946
1.12693,-362.93
1.13979,-360.92
1.13374,-362.428
1.13601,-365.946
1.13828,-366.448
1.13298,-364.438
1.13677,-365.443
1.12769,-361.423
1.1292,-367.956
1.13147,-364.438
1.13601,-362.93
1.14358,-365.443
1.13828,-368.458
1.13071,-365.443
1.14661,-360.92
1.13601,-365.946
1.13828,-361.925
1.1345,-363.433
1.13525,-366.448
1.14207,-367.453
1.14055,-365.946
1.13904,-363.433
1.13979,-359.413
1.12769,-361.925
1.13677,-365.443
1.13374,-362.93
1.13147,-361.925
1.1345,-361.423
1.14207,-362.93
1.13752,-365.443
1.14207,-366.448
1.13525,-365.443
1.12844,-360.418
1.13147,-363.936
1.12996,-365.443
1.13828,-365.946
1.12996,-372.479
1.13752,-363.433
1.13904,-357.403
1.13828,-366.951
1.14131,-364.438
1.12996,-364.941
1.13828,-364.941
1.13223,-363.936
1.13677,-363.936
1.13677,-364.438
1.14358,-370.971
1.13979,-364.438
1.14131,-366.448
1.12996,-363.936
1.13525,-361.925
1.13071,-362.93
1.13298,-365.946
1.14585,-361.925
1.14509,-362.428
1.13752,-366.448
1.1292,-364.438
1.13298,-363.936
1.12617,-360.418
1.12542,-362.428
1.1345,-361.925
1.13677,-363.433
1.13071,-365.443
1.13752,-364.941
1.12996,-363.936
1.12617,-365.443
1.13147,-364.941
1.13525,-366.448
1.12996,-370.469
1.13677,-365.946
1.12239,-365.443
1.13752,-365.443
1.1345,-365.946
1.13752,-363.433
1.13677,-359.413
1.13828,-364.438
1.14585,-365.946
1.13979,-363.433
1.14055,-359.915
1.14509,-359.915
1.13752,-365.443
1.13525,-363.936
1.14358,-362.428
1.13071,-362.93
1.14055,-357.905
1.13298,-363.433
1.13374,-364.941
1.14282,-366.951
1.1292,-362.93
1.1345,-362.428
1.14282,-367.956
1.13147,-367.453
1.12996,-363.936
1.13298,-363.433
1.13828,-363.936
1.13601,-365.443
1.15266,-363.936
1.13904,-366.448
1.13828,-371.474
1.12996,-361.925
1.13525,-364.438
1.1239,-364.438
1.13525,-367.453
1.14736,-365.946
1.14661,-364.438
1.13904,-362.93
1.13601,-363.433
1.13828,-363.936
1.13601,-357.403
1.13525,-361.925
1.15266,-348.357
1.13979,-365.946
1.14434,-364.941
1.14358,-365.443
1.13374,-370.971
1.1345,-362.428
1.13147,-360.418
1.13071,-359.413
1.13904,-366.951
1.13752,-365.443
1.14585,-364.438
1.13601,-360.92
1.11936,-369.966
1.13525,-366.448
1.12844,-362.428
1.13525,-362.93
1.13525,-367.453
1.13374,-365.443
1.1345,-367.956
1.13601,-365.946
1.13904,-365.946
1.13904,-366.448
1.13677,-367.453
1.13828,-365.443
1.14055,-363.936
