Tension,Corriente
1175.44,808.559
1174.56,804.781
1174.56,807.3
1176.33,804.781
1176.33,804.781
1175.44,806.041
1176.33,807.3
1176.33,805.411
1177.21,806.67
1175.44,803.522
1176.33,806.041
1177.21,804.152
1178.98,803.522
1178.09,804.152
1176.33,815.486
1176.33,802.262
1178.09,796.595
1176.33,803.522
1174.56,806.67
1175.44,802.892
1174.56,801.003
1174.56,805.411
1174.56,803.522
1173.68,801.633
1174.56,802.262
1174.56,800.373
1173.68,795.966
1173.68,800.373
1177.21,801.003
1178.09,802.892
1177.21,801.633
1175.44,797.225
1175.44,799.744
1175.44,795.966
1176.33,792.188
1178.09,797.855
1175.44,798.484
1178.09,795.336
1179.86,800.373
1176.33,797.855
1176.33,797.855
1176.33,791.558
1172.8,790.928
1176.33,795.966
1175.44,797.225
1174.56,797.225
1157.78,680.103
1144.53,589.428
1142.77,585.65
1129.52,498.123
1115.39,423.191
1118.03,418.783
1101.25,333.145
1083.59,273.325
1070.34,219.802
1071.22,222.95
1057.09,178.242
1044.73,148.647
1046.49,145.498
1028.83,119.681
1014.7,103.309
1018.23,102.68
1018.23,95.7531
989.084,71.1953
986.434,64.8984
974.069,58.6016
957.288,53.5641
959.937,45.3781
944.922,39.0812
928.141,29.0062
929.907,27.1172
915.776,19.5609
901.644,17.0422
901.644,10.7453
887.513,7.59686
876.914,1.29998
874.264,6.33754
856.6,-9.40465
844.234,-17.5906
829.22,-31.4437
815.088,-39.6297
799.19,-45.9266
802.723,-51.5938
790.358,-56.6312
777.992,-67.3359
776.226,-76.1515
762.978,-79.3
747.079,-93.7829
748.846,-98.1906
734.714,-115.192
720.583,-125.897
704.684,-142.269
692.319,-152.344
677.305,-162.419
678.188,-171.864
665.823,-176.272
651.691,-186.977
650.808,-197.052
637.559,-198.941
626.077,-211.534
642.859,-219.72
608.413,-230.425
597.814,-244.278
596.048,-254.353
581.916,-268.206
569.551,-287.727
558.952,-304.728
544.82,-321.1
528.922,-329.916
528.922,-333.694
514.791,-329.286
498.892,-326.767
498.892,-338.102
482.994,-311.655
470.629,-291.505
469.746,-307.247
458.264,-275.763
444.132,-260.02
430.001,-252.464
415.869,-244.908
400.854,-232.944
402.621,-250.575
388.489,-229.795
369.941,-232.944
369.058,-244.908
356.693,-223.498
345.211,-222.869
343.444,-234.203
330.196,-219.091
316.948,-217.831
304.582,-212.794
288.684,-210.275
286.035,-168.086
272.786,-226.017
262.188,-204.608
246.289,-210.905
243.64,-229.166
231.275,-213.423
216.26,-210.275
215.376,-227.906
205.661,-212.794
187.996,-210.275
175.631,-217.831
161.5,-222.239
146.485,-222.239
147.368,-248.056
131.47,-237.981
119.105,-238.611
118.221,-256.242
104.09,-244.908
93.4911,-244.278
91.7246,-269.466
77.5929,-253.094
