Tension,Corriente
1.73997,8.44587
1.72104,9.95353
1.74678,12.4662
1.7377,8.94842
1.72634,9.45098
1.72937,10.4561
1.72559,16.4865
1.73845,6.43573
1.74829,7.94339
1.77402,8.94842
1.74148,12.9688
1.75056,11.9637
1.72861,16.4865
1.72634,14.9789
1.72786,14.9789
1.74602,12.4662
1.74451,18.9992
1.75737,8.44587
1.74148,9.95353
1.73088,6.43573
1.73694,7.94339
1.72104,13.9738
1.71726,12.4662
1.73921,12.9688
1.73845,6.43573
1.75586,4.92814
1.73542,12.4662
1.74678,11.9637
1.7324,3.42048
1.73164,5.4307
1.73921,8.94842
1.74072,10.9586
1.72407,8.94842
1.74753,8.94842
1.75056,10.9586
1.73997,8.94842
1.75132,8.44587
1.7377,15.4815
1.7498,11.4611
1.73013,5.93317
1.74829,9.95353
1.73921,12.9688
1.73694,16.4865
1.75283,10.9586
1.75208,6.43573
1.7377,10.9586
1.73013,7.44084
1.70969,17.4916
1.72634,10.4561
1.73391,14.4764
1.72634,9.95353
1.74753,12.4662
1.74829,14.9789
1.73088,5.93317
1.74224,7.94339
1.71575,9.45098
1.7324,5.93317
1.74072,13.9738
1.74375,10.4561
1.7551,9.45098
1.7551,2.41545
1.73694,10.9586
1.73164,11.9637
1.73467,8.44587
1.7218,7.44084
1.74224,13.4713
1.74451,9.95353
1.74602,14.4764
1.7498,5.93317
1.72332,9.95353
1.73088,14.4764
1.7271,12.4662
1.7377,10.4561
1.74224,18.9992
1.73921,11.4611
1.7377,13.9738
1.7498,12.4662
1.7377,12.9688
1.72559,15.4815
1.73845,9.45098
1.73467,7.44084
1.7324,3.42048
1.7498,13.9738
1.74375,12.9688
1.7218,1.91289
1.74526,6.43573
1.73467,11.4611
1.73542,5.93317
1.73088,5.4307
1.71877,5.4307
1.73997,10.4561
1.73013,10.4561
1.75359,6.93828
1.75586,12.4662
1.7377,9.95353
1.73921,6.93828
1.74602,5.93317
1.74451,14.9789
1.72559,12.9688
1.72256,15.984
1.74526,8.94842
1.75132,8.44587
1.74602,10.4561
1.74905,8.44587
1.72937,7.94339
1.72786,10.4561
1.72634,7.44084
1.7377,10.4561
1.73467,10.9586
1.76116,21.0093
1.74148,17.9942
1.73997,13.4713
1.73694,5.93317
1.72559,12.9688
1.71877,12.9688
1.73164,10.9586
1.73467,11.4611
1.75283,4.42559
1.73542,8.44587
1.73467,5.93317
1.71953,7.94339
1.73013,8.44587
1.73845,5.93317
1.73013,10.9586
1.74072,16.9891
1.74072,5.93317
1.73694,5.93317
1.73618,10.4561
1.75132,2.918
1.72634,5.93317
1.74148,15.984
1.72256,14.9789
1.73997,14.4764
1.73845,9.95353
1.74905,11.9637
1.73921,11.9637
1.73315,6.43573
1.74375,7.94339
1.73315,11.4611
1.73997,17.4916
1.72483,3.92303
1.73164,5.4307
1.74375,12.9688
1.73391,10.4561
1.74375,8.94842
1.76116,13.9738
1.7324,10.9586
1.73391,14.4764
1.73315,8.44587
1.73164,8.94842
1.74905,14.9789
1.74753,5.93317
1.74375,10.4561
1.74451,7.94339
1.7324,10.9586
1.73618,13.4713
1.72104,15.4815
1.7324,11.4611
1.74072,11.4611
1.75208,8.94842
1.76116,10.9586
1.73618,14.4764
1.73467,12.9688
1.73013,10.4561
1.72483,9.95353
1.73845,13.4713
1.74678,6.93828
1.74375,12.4662
1.74753,14.9789
1.73315,8.94842
1.73694,2.41545
1.72937,10.9586
1.71877,16.4865
1.73921,8.94842
1.73088,4.92814
1.74829,7.44084
1.74526,16.4865
1.73997,6.93828
1.7377,11.9637
1.73542,4.92814
1.73467,12.9688
1.74224,11.4611
1.72559,5.4307
1.72559,10.4561
1.74072,8.94842
1.7377,9.45098
1.74753,17.9942
1.74678,10.9586
1.73013,8.44587
1.74148,9.45098
1.72937,10.4561
1.73997,16.4865
1.73921,14.4764
1.74905,8.44587
1.72861,12.4662
1.74602,8.94842
1.72029,12.9688
1.71575,7.44084
1.73088,16.4865
1.72937,10.4561
1.73694,4.92814
1.73694,10.9586
1.75586,11.4611
1.73467,8.44587
1.73921,12.9688
1.72786,3.92303
1.71953,9.95353
1.73694,14.9789
1.73845,12.4662
1.75056,8.94842
1.74375,9.95353
1.7604,6.93828
1.72786,8.94842
1.72256,12.9688
1.72029,12.9688
1.72786,12.4662
1.74375,10.4561
1.7551,16.4865
1.75662,8.94842
1.73845,10.4561
1.73164,6.43573
1.7218,11.4611
1.74072,12.4662
1.74072,15.4815
1.73391,11.9637
1.74072,8.44587
1.7377,10.9586
1.75283,10.9586
1.72559,3.42048
1.72407,13.4713
1.73542,10.4561
1.74526,7.94339
1.72634,12.9688
1.73391,11.9637
1.73694,11.9637
1.73088,7.94339
1.7551,10.4561
1.72861,8.44587
1.7165,7.94339
1.72332,8.94842
1.74829,11.9637
1.74602,9.45098
1.74375,7.44084
1.75586,6.93828
1.75208,9.45098
1.74299,8.94842
1.72861,10.9586
1.73921,8.44587
1.73542,4.42559
1.73997,11.4611
1.73315,4.42559
1.75208,12.9688
1.7604,9.45098
1.74375,10.4561
1.73542,16.4865
1.72634,11.9637
1.73088,10.4561
1.7271,9.45098
1.74148,14.4764
1.74602,11.4611
1.74148,6.93828
1.74829,9.45098
1.7377,16.4865
1.7271,9.95353
1.7271,7.94339
1.71953,14.9789
1.73164,3.92303
1.7498,7.94339
1.73088,8.44587
1.76116,7.94339
1.73391,5.93317
1.72407,10.9586
1.74072,13.9738
1.73542,8.44587
1.7551,4.42559
1.73694,12.9688
1.72937,21.0093
1.75056,7.94339
1.7271,6.43573
1.74375,15.4815
1.72634,14.9789
1.73845,11.4611
1.73391,5.4307
1.74602,13.4713
1.72861,17.4916
1.74224,10.4561
1.73013,9.95353
1.73997,10.4561
1.74375,6.93828
1.73013,12.4662
1.72937,16.9891
1.7218,9.45098
1.74072,1.41034
1.74602,5.93317
1.75586,4.92814
1.74148,9.95353
1.74148,10.9586
1.74451,5.93317
1.72104,5.4307
1.73315,12.9688
1.73694,15.4815
1.73845,6.93828
1.7657,11.4611
1.74829,12.4662
1.73694,8.44587
1.74526,8.94842
1.72634,11.9637
1.71802,12.4662
1.74829,12.9688
1.75208,8.94842
1.76873,7.94339
1.74526,10.9586
1.73694,-0.599805
1.72104,11.9637
1.72256,21.5119
1.73315,14.9789
1.72104,6.43573
1.74829,10.9586
1.75056,12.4662
1.75662,7.44084
1.70288,14.4764
1.72937,4.42559
1.71953,10.4561
1.73618,8.44587
1.7324,4.42559
1.74451,9.45098
1.73088,14.4764
1.73845,4.42559
1.7551,13.4713
1.72861,2.918
1.73164,14.4764
1.72861,11.9637
1.7165,16.9891
1.73164,7.44084
1.75208,8.44587
1.74753,13.4713
1.73921,14.9789
1.74829,13.4713
1.74148,9.45098
1.74072,10.9586
1.72634,7.94339
1.74375,12.4662
1.75283,15.4815
1.7271,13.4713
1.74602,3.92303
1.75056,11.4611
1.74526,8.94842
1.72559,14.4764
1.75056,9.45098
1.72786,11.9637
1.73845,10.9586
1.74148,8.94842
1.7551,12.9688
1.74072,8.44587
1.72407,7.94339
1.74905,11.9637
1.73164,18.9992
1.73921,9.95353
1.73467,-3.1125
1.74526,7.94339
1.75056,7.94339
1.74072,7.44084
1.74451,4.42559
1.7271,12.4662
1.71348,12.9688
1.73997,10.9586
1.72256,9.45098
1.73997,10.4561
1.75813,15.984
1.74148,7.44084
1.74375,7.94339
1.73467,10.9586
1.71802,14.4764
