Tension,Corriente
1547.28,455.934
1550.82,456.564
1549.05,455.305
1540.22,454.045
1545.52,454.675
1549.05,453.416
1543.75,452.156
1541.98,454.045
1545.52,453.416
1547.28,454.675
1839.63,452.156
1545.52,452.156
1549.05,454.675
1557.88,466.009
1546.4,452.786
1560.53,454.045
1544.63,452.786
1544.63,452.156
1548.17,450.897
1546.4,452.786
1544.63,451.527
1546.4,449.637
1547.28,450.897
1549.93,450.897
1542.87,451.527
1521.67,450.267
1528.74,450.267
1511.95,449.008
1515.49,451.527
1503.12,450.897
1476.63,448.378
1462.49,448.378
1471.33,446.489
1450.13,445.23
1435.11,442.711
1428.05,443.97
1417.45,442.711
1396.25,442.081
1399.78,440.192
1381.24,441.452
1366.22,437.044
1366.22,438.303
1352.97,436.414
1342.37,435.784
1330.89,435.155
1321.18,434.525
1310.58,430.117
1292.91,431.377
1285.85,430.117
1277.02,429.488
1259.35,428.858
1255.82,423.82
1230.2,423.82
1226.67,424.45
1216.96,425.08
1197.53,426.339
1197.53,425.08
1175.44,423.191
1183.39,422.561
1154.25,421.931
1151.6,417.523
1137.47,419.412
1116.27,418.153
1123.33,415.634
1093.3,416.264
1093.3,414.375
1079.17,415.005
1079.17,416.264
1065.04,416.264
1043.84,416.264
1042.96,417.523
1037.66,415.005
1016.46,416.264
1011.16,413.745
997.033,411.856
991.733,411.227
979.368,411.856
961.704,409.338
956.404,409.338
947.572,408.078
928.141,406.819
938.74,406.819
914.893,407.448
908.71,406.189
897.228,406.819
881.33,406.819
876.031,403.67
847.767,403.67
835.402,402.411
835.402,404.3
830.986,401.152
821.271,403.041
803.606,402.411
793.007,401.152
785.058,401.152
772.693,399.263
765.627,397.373
758.562,396.114
740.897,395.484
724.999,392.966
717.05,393.595
702.918,392.966
699.385,391.706
681.721,391.077
671.122,390.447
651.691,391.077
651.691,388.558
639.326,389.188
623.427,387.928
602.23,387.928
598.697,382.261
591.631,385.409
590.748,392.336
576.616,382.261
562.485,380.372
560.718,381.631
539.521,380.372
528.922,379.742
516.557,380.372
507.725,379.742
491.827,376.594
487.411,375.334
468.863,377.223
461.797,374.705
446.782,374.075
429.118,373.445
407.037,369.667
413.219,369.037
369.058,355.814
374.357,355.814
362.875,352.036
349.627,353.295
336.379,352.036
315.181,352.666
319.597,349.517
301.933,350.147
298.4,348.888
278.969,349.517
273.669,345.109
262.188,348.258
253.355,342.591
241.873,344.48
227.742,345.109
216.26,345.109
201.245,344.48
194.179,342.591
187.113,342.591
174.748,343.85
160.616,341.961
155.317,343.85
143.835,341.331
132.353,340.702
110.272,340.702
112.922,340.072
104.973,340.072
100.557,337.553
82.8923,337.553
105.856,342.591
61.6949,337.553
45.7968,335.664
37.8477,333.145
28.1323,335.034
19.3,333.145
5.16833,334.405
-5.43045,333.145
-20.4452,333.775
-32.8105,333.775
-45.1757,332.516
-42.5259,331.256
-61.0737,333.775
-63.7235,333.775
-67.2564,1330.57
-102.585,332.516
-103.469,330.627
-99.9357,329.367
-120.25,327.478
-131.732,326.848
-152.929,321.811
-159.112,321.811
-167.944,320.552
-178.543,319.292
-203.273,323.07
-197.974,321.181
-220.055,311.106
-224.471,324.959
-255.384,310.477
-256.267,310.477
-269.515,309.847
-279.231,306.698
-288.947,307.328
-299.545,306.698
-315.443,306.698
-324.276,303.55
-334.874,305.439
-349.889,305.439
-361.371,303.55
-377.269,301.661
-380.802,302.291
-389.634,301.031
-414.365,301.661
-414.365,299.772
-429.38,300.402
-444.394,298.513
-454.993,296.623
-468.242,296.623
-473.541,295.364
-488.556,294.105
-496.505,294.105
-514.17,294.734
-519.469,293.475
-533.6,292.845
-546.849,292.845
-555.681,290.327
-566.28,290.327
-575.112,290.327
-594.543,290.327
-602.492,289.067
-618.39,289.067
-624.573,286.548
-638.705,286.548
