Tension,Corriente
0.0567627,-1034.32
0.584277,-546.357
1.37214,-214.179
1.3782,-212.169
1.37139,-214.681
1.37971,-215.686
1.38652,-214.179
1.38425,-218.199
1.36155,-215.686
1.37896,-217.194
1.36685,-218.702
1.39258,-215.184
1.39712,-215.184
1.37971,-218.702
1.38577,-216.189
1.3676,-217.194
1.37744,-210.661
1.36685,-209.154
1.38047,-209.656
1.37366,-205.636
1.38198,-211.666
1.38879,-222.22
1.38728,-214.179
1.37744,-215.184
1.36836,-214.179
1.3676,-213.174
1.36382,-220.209
1.3782,-216.189
1.37896,-215.686
1.38274,-209.154
1.37593,-213.174
1.3782,-217.697
1.37668,-212.169
1.36155,-212.671
1.35852,-215.184
1.37214,-214.179
1.37214,-219.707
1.37971,-218.199
1.38123,-218.702
1.37668,-211.666
1.38198,-216.692
1.36912,-216.189
1.38577,-215.184
1.3835,-212.169
1.37214,-212.169
1.38047,-213.174
1.37441,-215.184
1.3835,-217.194
1.39333,-213.676
1.37139,-212.169
1.36685,-212.671
1.37139,-212.169
1.37744,-215.184
1.37896,-214.681
1.38047,-214.179
1.37668,-216.189
1.38274,-217.697
1.37441,-214.179
1.37139,-218.199
1.36079,-215.686
1.36609,-212.169
1.3835,-218.702
1.3835,-218.702
1.38577,-216.692
1.38047,-216.692
1.37139,-214.179
1.3729,-218.199
1.3623,-215.686
1.37441,-212.169
1.37366,-214.681
1.38047,-220.209
1.38198,-216.692
1.38047,-218.199
1.3729,-221.717
1.36003,-212.169
1.37214,-209.154
1.37139,-212.671
1.37063,-218.199
1.38425,-216.189
1.38047,-214.681
1.37744,-214.179
1.38425,-208.148
1.35928,-215.184
1.36155,-215.686
1.38728,-212.169
1.38728,-214.179
1.38198,-216.692
1.36609,-216.189
1.37366,-217.697
1.37139,-225.737
1.36912,-202.621
1.36533,-215.184
1.36836,-220.712
1.35549,-217.697
1.38652,-216.189
1.37896,-217.697
1.37593,-212.169
1.38955,-218.199
1.38577,-218.702
1.38879,-217.697
1.37441,-214.681
1.36458,-216.692
1.3782,-215.184
1.3729,-217.697
1.39031,-213.676
1.38425,-215.686
1.3782,-213.174
1.38047,-214.179
1.37214,-212.671
1.36533,-216.189
1.37063,-210.159
1.36306,-210.159
1.3835,-212.169
1.39182,-216.692
1.38047,-221.214
1.3782,-212.169
1.36836,-216.189
1.36685,-214.681
1.36836,-215.184
1.36685,-218.702
1.38577,-215.184
1.38501,-209.154
1.37971,-215.686
1.37214,-219.204
1.36912,-220.712
1.37063,-208.651
1.38123,-211.666
1.36155,-210.661
1.38198,-215.686
1.38728,-218.199
1.39333,-219.707
1.37214,-208.651
1.36306,-214.681
1.38123,-212.671
1.35852,-216.189
1.37971,-212.169
1.3782,-213.676
1.37971,-214.681
1.3729,-215.184
1.37441,-215.686
1.37971,-212.169
1.38577,-211.164
1.37517,-209.154
1.37063,-205.133
1.37441,-217.697
1.36987,-217.697
1.39031,-217.697
1.35474,-213.174
1.37593,-216.692
1.37896,-221.717
1.35928,-223.727
1.38501,-219.204
1.36382,-211.164
1.34868,-213.676
1.37971,-217.697
1.38501,-223.727
1.37744,-216.692
1.38123,-223.225
1.37366,-218.199
1.36155,-214.681
1.36079,-218.702
1.36912,-211.164
1.4062,-212.169
1.37744,-213.174
1.38577,-213.174
1.38123,-221.717
1.37593,-215.686
1.37063,-211.164
1.36609,-214.179
1.3729,-219.204
1.3729,-214.179
1.39031,-219.204
1.38501,-214.681
1.37366,-212.671
1.37214,-216.189
1.36912,-214.179
1.37593,-212.169
1.36382,-216.692
1.37971,-218.199
1.38198,-215.686
1.37971,-213.174
1.3729,-218.702
1.37896,-219.204
1.37366,-217.194
1.37744,-208.651
1.37366,-220.209
1.37668,-218.702
1.37366,-217.194
1.37366,-216.692
1.38198,-217.697
1.37668,-215.686
1.38652,-221.717
1.37593,-218.702
1.38728,-198.098
1.37063,-212.671
1.36987,-207.143
1.37366,-216.692
1.38577,-210.159
1.39863,-215.184
1.38652,-213.676
1.38501,-212.169
1.3623,-212.169
1.36458,-215.686
1.37366,-209.656
1.35776,-212.671
1.38501,-224.732
1.38501,-218.199
1.38274,-214.179
1.38198,-214.179
1.36533,-218.199
1.35928,-220.209
1.36987,-214.179
1.37139,-219.707
1.38274,-210.661
1.38274,-216.692
1.37139,-216.189
1.3782,-218.199
1.37139,-217.194
1.3782,-214.681
1.37896,-219.707
1.37063,-213.676
1.38274,-216.692
1.38652,-219.707
1.37214,-213.174
1.37744,-212.169
1.37971,-214.179
1.37063,-212.169
1.3729,-215.184
1.38274,-219.707
1.37896,-213.676
1.37593,-214.179
1.37896,-210.159
1.37971,-213.174
1.36836,-217.697
1.37971,-214.681
1.3729,-213.676
1.36079,-211.164
1.37517,-221.214
1.37366,-219.707
1.37366,-212.169
1.37971,-213.676
1.38123,-216.189
1.37366,-220.209
1.3676,-219.204
1.35701,-216.692
1.36685,-211.666
1.37139,-215.686
1.38274,-218.199
1.38274,-219.204
1.39939,-222.722
1.38728,-212.169
1.34036,-211.164
1.36836,-215.184
1.35701,-209.656
1.38274,-211.164
1.39485,-217.194
1.37896,-211.666
1.38425,-218.199
1.37441,-217.194
1.37593,-215.184
1.38047,-211.164
1.36609,-213.174
1.36533,-213.174
1.39712,-209.154
1.37593,-218.702
1.39561,-199.605
1.36836,-221.214
1.36458,-218.702
1.37517,-212.671
1.36382,-217.194
1.39182,-213.174
1.36836,-215.184
1.3782,-213.174
1.38198,-215.184
1.37366,-216.692
1.37366,-214.681
1.37139,-214.681
1.37214,-214.179
1.36912,-213.174
1.37744,-220.712
1.36987,-218.702
1.38652,-211.164
1.37517,-213.174
1.38123,-222.22
1.37517,-218.199
1.36533,-213.676
1.37896,-214.681
1.37517,-213.174
1.37214,-210.159
1.37366,-207.646
1.38879,-218.702
1.39258,-210.159
1.38274,-209.656
1.35322,-213.174
1.3623,-214.179
1.37139,-213.174
1.37139,-212.169
1.35398,-214.179
1.37668,-213.174
1.37214,-220.712
1.37896,-220.712
1.38198,-215.184
1.3623,-215.184
1.34717,-205.133
1.3729,-215.686
1.3835,-220.712
1.38728,-223.727
1.37517,-223.727
1.37139,-216.692
1.38047,-214.681
1.36382,-216.189
1.37214,-216.189
1.37896,-212.169
1.38501,-208.148
1.38879,-213.174
1.38274,-222.722
1.37896,-217.194
1.37139,-222.22
1.36155,-210.159
1.37744,-221.717
1.37441,-214.179
1.37366,-218.702
1.38955,-215.184
1.38728,-219.204
1.38955,-211.666
1.3502,-213.174
1.36836,-215.686
1.37744,-219.707
1.36912,-214.179
1.36458,-216.189
1.37668,-216.692
1.3729,-224.732
1.37517,-215.686
1.39333,-212.169
1.36987,-213.676
1.3782,-218.702
1.36609,-217.194
1.40166,-211.164
1.38123,-215.184
1.35474,-210.159
1.38879,-217.194
1.38652,-208.148
1.38955,-223.727
1.37517,-209.154
1.3676,-210.159
1.3623,-214.681
1.37441,-215.184
1.38501,-223.225
1.39258,-210.661
1.38425,-213.676
1.37668,-210.661
1.38047,-212.671
1.3676,-215.184
1.36155,-213.676
1.36685,-214.681
1.37896,-200.61
1.38425,-216.189
1.37971,-219.204
1.37517,-214.681
1.36533,-209.154
1.37063,-200.61
1.36609,-217.697
1.35625,-217.697
1.38425,-224.23
1.38123,-217.697
1.35928,-210.159
1.38123,-216.692
1.37366,-215.184
1.37139,-211.164
1.38501,-214.681
1.37063,-212.671
1.37139,-222.722
1.3782,-213.174
1.38274,-215.184
1.38274,-218.199
1.3729,-223.727
1.37971,-212.671
1.37441,-208.148
1.37668,-214.681
1.36912,-215.184
1.37214,-215.184
1.37214,-217.697
1.39863,-213.174
1.3835,-218.199
1.37517,-219.204
1.37593,-215.184
1.36382,-215.184
1.37668,-205.636
1.36003,-219.707
1.38425,-210.661
1.38577,-214.681
1.3782,-210.661
1.37896,-217.194
1.3502,-216.189
1.37063,-221.214
1.35776,-219.707
1.37517,-216.692
1.3729,-211.666
1.38198,-218.702
1.39561,-217.194
1.38652,-214.681
1.37896,-212.169
1.36609,-213.676
1.36685,-214.681
1.36836,-217.697
1.38879,-204.631
1.3835,-218.199
1.39333,-218.702
1.38047,-214.179
1.37441,-227.747
1.38198,-213.174
1.37441,-215.686
1.3623,-212.169
1.36079,-213.174
1.37668,-215.686
1.38501,-218.702
1.37441,-212.671
1.37366,-216.692
1.37517,-219.707
1.38047,-221.214
1.37063,-215.184
1.36685,-218.199
1.36458,-219.707
1.36836,-208.651
1.3782,-215.686
1.38501,-226.742
1.38501,-220.209
1.37214,-218.199
1.37517,-215.184
1.36987,-211.666
1.36685,-213.676
1.37971,-213.174
1.40923,-211.666
1.39106,-211.666
1.38955,-217.194
1.3835,-212.671
1.3782,-212.671
1.36609,-212.671
1.37214,-213.174
1.38804,-220.712
1.36912,-212.671
1.39863,-215.686
1.38425,-214.681
1.38425,-217.194
1.36609,-214.681
1.36458,-211.666
1.36155,-210.661
1.38652,-218.702
1.37896,-212.671
1.38425,-222.22
1.37744,-221.214
1.37441,-218.199
1.3729,-215.184
1.36836,-212.169
1.36685,-214.179
1.36079,-216.692
1.38425,-218.199
1.38577,-210.159
1.36987,-218.702
1.3782,-220.712
1.36912,-216.189
1.37366,-209.656
1.3782,-214.179
1.38425,-209.656
1.38123,-213.676
1.36912,-222.722
1.3782,-216.692
1.38728,-206.641
1.38047,-195.585
1.35776,-216.189
1.37441,-215.184
1.37214,-214.179
1.36609,-213.676
1.37139,-212.169
1.3729,-215.686
1.38501,-216.189
1.38425,-216.692
1.37668,-222.22
1.36079,-218.199
1.37366,-218.702
1.37593,-216.692
1.38577,-217.194
1.37971,-217.697
1.38274,-213.174
1.38652,-215.686
1.3835,-217.697
1.36609,-223.225
1.35474,-221.717
1.36987,-211.666
1.36836,-211.164
1.38274,-212.169
1.37896,-212.671
1.38879,-217.697
1.38879,-210.661
1.3623,-213.676
1.36987,-215.686
1.36306,-213.174
1.37517,-218.199
1.39106,-215.184
1.38425,-218.199
1.36458,-216.692
1.3729,-216.189
1.3729,-215.686
1.36533,-210.661
1.38879,-198.6
1.36609,-213.174
1.3782,-218.702
1.37744,-221.717
1.37517,-214.179
1.37668,-215.184
1.36458,-216.692
1.37214,-217.194
1.35322,-215.686
1.36155,-218.199
1.36609,-214.681
1.38274,-219.204
1.37896,-211.666
1.37744,-217.194
1.3729,-213.174
1.38123,-214.681
1.37593,-214.179
1.38577,-207.143
1.37744,-222.22
1.3729,-213.174
1.38728,-213.174
1.36685,-210.661
1.38425,-214.179
1.38274,-213.676
1.36609,-215.184
1.3729,-213.676
1.36155,-209.154
1.36836,-215.184
1.37441,-214.179
1.38728,-215.686
1.38425,-208.148
1.3835,-216.692
1.35928,-217.194
1.36155,-215.184
1.36609,-211.666
1.36912,-212.169
1.43118,-218.199
1.3835,-215.686
1.36533,-217.697
1.38123,-220.712
1.3729,-217.194
1.36987,-212.671
1.35701,-215.686
1.38274,-216.189
1.39636,-216.692
1.39031,-218.702
1.38425,-211.666
1.38501,-215.184
1.36912,-215.686
1.36458,-213.174
1.37214,-212.671
1.37896,-212.671
1.37593,-211.666
1.38047,-217.697
1.38577,-214.681
1.37063,-216.692
1.37744,-223.225
1.3623,-212.671
1.36533,-217.194
1.3729,-220.209
1.36685,-217.194
1.37063,-214.681
1.36836,-215.184
1.38123,-219.707
1.38047,-224.732
1.38047,-217.697
1.36155,-214.681
1.38425,-214.681
1.36685,-212.671
1.36836,-215.184
1.37214,-213.676
1.38047,-213.174
1.40393,-218.702
1.37593,-214.681
1.36685,-212.671
1.36155,-213.174
1.38047,-223.727
1.37971,-209.154
1.36458,-209.656
1.38425,-218.199
1.38123,-217.194
1.38198,-219.707
1.3676,-212.169
1.35928,-214.681
1.35247,-216.189
1.37971,-215.184
1.3729,-220.209
1.38955,-213.174
1.4062,-219.707
1.36458,-213.676
1.35701,-212.169
1.35474,-214.681
1.3729,-206.138
1.36912,-213.174
1.36987,-215.686
1.39863,-219.204
1.35474,-212.169
1.38047,-217.697
1.38728,-220.712
1.37366,-217.194
1.3782,-215.686
1.37744,-215.686
1.3729,-220.209
1.39031,-213.676
1.38652,-213.174
1.38274,-214.179
1.3729,-214.179
1.3782,-217.194
1.37744,-218.702
1.3729,-211.164
1.38501,-221.214
1.37063,-216.189
1.39333,-216.692
1.39636,-215.686
1.36306,-204.631
1.37214,-216.189
1.3623,-211.666
1.37139,-217.697
1.37441,-224.23
1.37441,-215.686
1.36382,-217.697
1.38123,-216.189
1.39788,-225.737
1.37517,-218.702
1.38652,-229.255
1.36306,-215.686
1.36836,-223.225
1.36987,-214.179
1.38274,-220.209
1.38577,-212.169
1.38879,-218.199
1.39258,-220.209
1.36382,-218.199
1.37744,-215.184
1.37593,-224.23
1.36533,-211.164
1.36458,-213.676
1.38501,-215.686
1.37593,-215.184
1.3782,-215.686
1.37063,-219.204
1.3623,-213.676
1.37593,-217.697
1.36533,-212.671
1.37593,-206.641
1.37593,-213.676
1.39031,-212.671
1.37593,-216.189
1.36987,-224.23
1.37668,-215.686
1.36836,-213.174
1.37517,-215.184
1.36987,-220.712
1.37214,-215.184
1.37441,-211.164
1.38804,-219.707
1.37441,-215.686
1.37896,-215.184
