Tension,Corriente
1177.21,704.661
1177.21,702.142
1177.21,702.772
1178.98,702.772
1175.44,706.55
1180.74,703.402
1176.33,705.291
1178.98,701.512
1178.09,701.512
1178.09,704.661
1177.21,700.883
1178.09,702.772
1178.09,704.661
1178.98,702.142
1178.98,698.364
1201.06,705.92
1177.21,700.883
1176.33,700.253
1175.44,695.845
1178.09,697.105
1178.09,698.994
1178.98,702.772
1178.09,697.105
1178.09,700.253
1175.44,700.883
1180.74,695.845
1178.09,698.364
1178.98,698.364
1178.98,688.919
1174.56,695.216
1178.98,694.586
1177.21,693.327
1178.09,695.216
1178.09,694.586
1179.86,693.327
1178.98,694.586
1177.21,698.364
1177.21,696.475
1180.74,701.512
1177.21,689.548
1176.33,695.216
1178.09,689.548
1176.33,694.586
1176.33,693.327
1178.09,693.327
1179.86,692.697
1177.21,690.178
1178.09,693.327
1177.21,690.178
1178.98,688.919
1179.86,689.548
1178.09,687.03
1178.98,688.919
1176.33,687.03
1178.09,687.659
1175.44,685.77
1180.74,693.956
1178.09,687.03
1178.98,685.77
1175.44,690.178
1178.09,685.77
1177.21,684.511
1180.74,688.289
1178.09,687.03
1178.09,687.659
1178.09,683.252
1177.21,683.881
1178.09,685.77
1177.21,683.252
1178.98,681.363
1178.09,682.622
1176.33,681.992
1176.33,683.252
1176.33,683.881
1180.74,687.659
1176.33,683.881
1178.98,683.881
1179.86,686.4
1185.16,682.622
1177.21,682.622
1177.21,679.473
1178.98,684.511
1178.98,678.214
1177.21,673.806
1178.09,680.103
1177.21,681.992
1178.98,677.584
1180.74,683.252
1178.09,681.992
1179.86,675.695
1175.44,679.473
1176.33,678.214
1176.33,675.695
1177.21,676.325
1175.44,680.733
1174.56,680.103
1176.33,675.066
1177.21,678.844
1177.21,676.955
1177.21,675.695
1178.98,671.917
1178.98,675.695
1179.86,688.919
1178.09,676.325
1178.09,675.066
1177.21,673.176
1176.33,676.955
1177.21,671.917
1176.33,673.806
1178.09,675.695
1167.5,603.911
1154.25,535.275
1143.65,470.417
1131.28,386.039
1119.8,336.294
1105.67,278.362
1086.24,214.134
1080.06,190.206
1067.69,163.13
1054.44,112.125
1042.08,111.495
1032.36,98.2718
1021.76,80.6406
1007.63,59.2313
997.033,52.9344
982.901,40.9704
967.886,24.5985
957.288,19.5609
947.572,17.6719
933.441,-10.0344
919.309,-9.40465
908.71,-13.1828
894.578,-36.4813
884.863,-39.6297
874.264,-20.1094
857.483,-67.3359
845.118,-71.1141
838.052,-67.9656
823.037,-93.7829
809.789,-98.8203
798.307,-113.933
785.941,-132.194
772.693,-137.231
763.861,-149.195
751.495,-177.531
737.364,-188.236
725.882,-198.311
711.75,-231.684
705.568,-233.573
693.203,-251.834
679.071,-283.319
667.589,-295.912
656.99,-307.247
645.508,-345.658
633.143,-360.141
619.895,-383.439
608.413,-416.813
596.931,-438.222
582.799,-448.927
571.317,-482.3
559.835,-507.487
550.12,-521.341
535.988,-562.9
528.922,-567.308
516.557,-587.458
