Tension,Corriente
-88.4538,52.3047
613.712,-234.203
1032.36,1330.57
974.069,1330.57
1013.81,1330.57
1087.12,1330.57
1151.6,1330.57
1191.34,1330.57
1188.69,1330.57
1186.93,1330.57
1185.16,1330.57
1185.16,1330.57
1204.59,1330.57
1185.16,1330.57
1184.28,1330.57
1184.28,1330.57
1178.09,1330.57
1180.74,1330.57
1180.74,1330.57
1181.63,1330.57
1182.51,1330.57
1180.74,1330.57
1180.74,1330.57
1180.74,1330.57
1179.86,1330.57
1178.98,1330.57
1179.86,1330.57
1183.39,1330.57
1179.86,1330.57
1178.98,1330.57
1179.86,1330.57
1178.09,1328.05
1176.33,1305.38
1178.09,1275.16
1177.21,1253.75
1178.09,1233.6
1180.74,1209.67
1178.09,1193.3
1175.44,1175.67
1177.21,1156.15
1175.44,1144.81
1178.98,1127.18
1178.98,1113.33
1178.98,1095.7
1179.86,1093.18
1178.98,1079.32
1178.98,1071.77
1178.09,1064.84
1179.86,1050.99
1176.33,1046.58
1177.21,1035.25
1177.21,1030.21
1177.21,1018.25
1177.21,1011.95
1180.74,1008.17
1180.74,1001.87
1175.44,999.355
1177.21,988.02
1176.33,984.242
1178.98,982.353
1178.98,972.908
1178.98,966.611
1179.86,964.092
1178.09,959.684
1178.09,955.277
1178.09,953.387
1178.09,948.98
1178.09,945.202
1177.21,940.164
1178.09,937.645
1173.68,933.867
1177.21,929.459
1177.21,927.57
1177.21,921.273
1177.21,919.384
1180.74,919.384
1180.74,917.495
1176.33,909.309
1180.74,908.68
1180.74,903.012
1178.98,902.383
1178.98,899.234
1178.98,897.975
1178.98,894.827
1179.86,894.197
1179.86,889.789
1178.09,889.159
1178.09,889.159
1178.09,881.603
1177.21,882.863
1174.56,879.714
1178.98,880.344
1177.21,873.417
1177.21,874.047
1177.21,872.787
1180.74,869.009
1180.74,867.12
1175.44,866.491
1180.74,863.342
1180.74,865.231
1178.98,858.934
1178.98,855.786
1177.21,856.416
1178.98,852.008
1178.09,853.897
1177.21,853.267
1178.09,851.378
1178.09,848.23
1174.56,845.711
1177.21,845.081
1178.09,842.563
1177.21,837.525
1177.21,838.155
1178.98,841.303
1175.44,838.784
1178.98,833.117
1178.98,832.488
1178.98,832.488
1177.21,829.969
1176.33,828.08
1178.98,833.747
1177.21,824.301
1178.09,826.82
1178.09,824.931
1174.56,821.153
1177.21,824.301
1178.09,822.412
1176.33,820.523
1178.09,820.523
1176.33,818.634
1177.21,816.745
1178.98,811.708
1177.21,815.486
1180.74,811.078
1178.09,812.967
1178.98,804.152
1177.21,806.67
1178.09,807.3
1177.21,807.3
1178.98,806.67
1177.21,801.003
1178.98,802.892
1177.21,799.744
1178.09,803.522
1178.09,799.114
1177.21,796.595
1178.09,796.595
1176.33,794.706
1176.33,792.817
1177.21,793.447
1174.56,791.558
1176.33,794.077
1176.33,788.409
1177.21,794.077
1175.44,791.558
1183.39,789.039
1177.21,788.409
1164.85,695.845
1154.25,624.061
1141,553.536
1130.4,488.048
1118.03,433.895
1103.9,363.37
1093.3,318.033
1080.06,277.103
1071.22,241.841
1060.63,214.764
1048.26,190.206
1036.78,166.278
1026.18,146.128
1018.23,132.275
1004.1,114.014
989.967,98.2718
979.368,82.5296
967.886,72.4547
956.404,60.4906
945.806,51.675
935.207,38.4515
921.959,29.6359
911.36,20.1906
899.878,5.70783
890.162,0.670273
876.914,-8.14533
866.315,-19.4797
854.833,-40.2594
844.234,-42.7781
833.636,-54.7422
822.154,-61.6688
809.789,-74.8922
799.19,-84.9671
786.825,-95.6719
776.226,-95.0422
766.51,-118.97
755.028,-129.045
741.78,-159.9
730.298,-163.678
717.933,-176.272
709.984,-181.309
697.619,-193.903
688.786,-202.719
679.071,-174.383
668.472,-226.017
655.224,-237.981
646.392,-252.464
635.793,-267.577
624.311,-300.95
611.946,-309.136
601.347,-322.989
588.098,-343.139
601.347,-322.989
568.667,-385.958
557.186,-408.627
546.587,-434.444
534.222,-454.594
525.389,-474.744
514.791,-489.856
500.659,-518.822
489.177,-521.341
475.929,-531.416
466.213,-525.748
457.381,-518.192
446.782,-508.117
435.3,-500.561
423.818,-485.448
413.219,-470.336
401.737,-456.483
389.372,-446.408
375.241,-448.927
365.525,-433.814
353.16,-426.258
342.561,-418.702
331.963,-418.702
321.364,-409.256
311.648,-409.256
301.05,-405.478
287.801,-407.997
276.319,-413.034
265.72,-413.034
250.706,-423.109
240.99,-423.109
229.508,-425.628
218.026,-430.036
205.661,-435.073
195.946,-436.333
187.113,-440.111
175.631,-445.148
165.033,-451.445
154.434,-457.112
142.952,-466.558
127.937,-481.67
119.988,-486.078
104.973,-489.856
95.2575,-494.894
85.5421,-501.191
73.1768,-512.525
63.4614,-516.933
53.7458,-524.489
43.1471,-533.305
29.8986,-548.417
19.3,-557.233
6.05159,-583.68
-4.5472,-591.236
-16.0291,-597.533
-26.6279,-622.72
-38.993,-641.611
-49.5918,-665.539
-59.3074,-688.837
-69.906,-717.173
-82.2712,-757.473
-92.87,-802.181
-103.469,-843.111
-99.9357,-836.814
