Tension,Corriente
467.98,352.036
467.98,355.184
1142.77,1330.57
1153.36,1330.57
1141.88,1330.57
1129.52,1330.57
1116.27,1330.57
1073.87,1153.63
1061.51,1069.25
1061.51,1012.58
1063.28,972.278
1050.91,879.084
1050.91,863.972
1053.56,837.525
1057.09,814.227
1057.09,789.669
1061.51,789.039
1062.39,765.741
1065.92,751.887
1089.77,782.113
1074.76,734.256
1075.64,709.069
1074.76,695.216
1075.64,674.436
1074.76,665.62
1065.92,608.319
1069.46,627.209
1078.29,649.878
1109.2,707.809
1082.71,634.766
1082.71,617.764
1082.71,603.281
1086.24,606.43
1085.36,597.614
1074.76,545.98
1085.36,596.355
1095.95,620.283
1111.85,654.286
1095.95,585.65
1094.19,579.353
1101.25,590.688
1108.32,581.242
1097.72,556.684
1112.74,600.762
1099.49,535.275
1090.65,511.347
1098.6,564.241
1108.32,572.426
1107.44,546.609
1110.97,568.648
1088.89,468.528
1074.76,419.412
1081.82,488.048
1081.82,492.456
1095.95,542.831
1126.87,571.167
1110.09,550.387
1104.79,522.051
1111.85,552.277
1112.74,538.423
1112.74,533.386
1113.62,509.458
1123.33,573.056
1123.33,535.275
1096.84,428.228
1095.07,476.084
1100.37,479.233
1100.37,489.308
1085.36,447.748
1071.22,402.411
1071.22,425.08
1072.99,446.489
1071.22,440.192
1071.22,436.414
1076.52,465.38
1076.52,470.417
1076.52,464.75
1081.82,464.12
1081.82,455.934
1084.47,483.641
1080.06,464.75
1056.21,355.184
1064.16,421.931
1056.21,406.819
1059.74,418.783
1059.74,420.042
1070.34,464.75
1052.68,387.928
1061.51,449.637
1068.57,439.563
1065.04,449.008
1057.09,386.669
1075.64,476.714
1074.76,444.6
1071.22,447.748
1039.43,331.886
1041.19,379.742
1046.49,406.189
1055.33,428.228
1067.69,465.38
1084.47,506.309
1070.34,428.228
1080.06,459.083
1056.21,369.667
1059.74,435.784
1085.36,500.642
1080.94,484.27
1068.57,421.301
1089.77,488.678
1050.91,290.327
1053.56,379.742
1022.65,275.844
1021.76,333.145
1011.16,304.809
1016.46,352.666
1016.46,355.814
1023.53,384.78
1025.3,391.706
1011.16,338.183
1013.81,354.555
1017.35,369.037
1024.41,392.336
1024.41,388.558
1024.41,385.409
1026.18,407.448
1019.11,369.667
1020.88,380.372
1020.88,363.37
1031.48,409.967
1032.36,401.781
1031.48,396.744
1038.54,413.116
1023.53,357.073
1039.43,436.414
1027.06,385.409
1018.23,362.111
1006.75,318.033
998.799,312.995
998.799,334.405
1003.22,366.519
1004.1,366.519
1006.75,370.927
1006.75,370.297
1000.57,338.813
1008.51,383.52
1006.75,365.259
1007.63,369.037
1006.75,382.891
1010.28,381.002
1000.57,341.331
1004.1,369.667
1004.98,376.594
1004.1,358.963
1007.63,382.891
1018.23,451.527
1020,404.3
1021.76,404.93
1016.46,369.667
1013.81,375.964
1012.05,367.148
1003.22,338.813
1004.98,362.111
1004.98,357.073
1004.98,357.703
1007.63,378.483
1008.51,374.075
1007.63,364.63
1007.63,375.334
1000.57,357.073
1004.1,366.519
1009.4,385.409
1010.28,378.483
1039.43,404.3
1006.75,358.333
1004.98,354.555
1010.28,383.52
1012.05,375.334
1012.93,379.112
1016.46,384.78
1009.4,369.037
1012.05,383.52
1014.7,381.002
1012.05,381.631
1016.46,381.002
1016.46,381.631
1022.65,406.819
1020.88,386.669
1023.53,381.631
1035.89,432.006
1038.54,424.45
1048.26,431.377
1046.49,435.784
1048.26,433.266
1046.49,413.745
1042.08,382.891
1042.08,405.559
1017.35,326.848
1020.88,355.814
1013.81,339.442
1015.58,359.592
1019.11,376.594
1019.11,374.705
1018.23,369.037
1016.46,360.852
1018.23,370.927
1014.7,365.259
1018.23,382.261
1020,386.669
1014.7,365.259
1018.23,378.483
1017.35,377.853
1019.11,380.372
1005.87,319.922
997.916,304.18
993.5,300.402
990.85,297.883
982.018,284.03
975.835,267.028
969.653,268.917
967.886,271.436
967.886,280.881
961.704,268.287
950.222,229.247
941.389,215.394
936.09,210.356
929.907,205.319
914.893,156.203
908.71,170.056
899.878,150.536
897.228,159.981
891.929,148.647
886.63,139.202
880.447,119.052
876.914,109.606
868.965,108.977
863.665,100.791
856.6,87.5672
853.067,84.4188
846.884,77.4922
841.585,63.639
838.052,63.0094
833.636,50.4157
826.57,46.6375
822.154,47.2672
813.321,13.264
810.672,30.2656
802.723,23.9688
805.373,47.2672
800.956,54.1937
795.657,57.3421
792.124,59.861
786.825,66.7875
782.408,66.7875
774.46,69.3063
769.16,73.714
764.744,86.9375
759.445,95.1234
753.262,94.4938
747.079,103.939
742.663,112.125
735.597,125.978
729.415,122.83
722.349,119.052
716.166,124.089
711.75,139.831
706.451,134.164
699.385,124.089
690.553,119.052
686.137,127.237
679.071,132.275
676.421,139.831
672.005,142.98
664.056,139.202
661.406,138.572
656.99,150.536
651.691,148.647
641.975,142.98
640.209,159.981
634.026,171.945
631.377,166.908
624.311,157.463
618.128,156.203
610.179,159.981
606.646,167.537
600.464,166.278
596.048,171.945
591.631,170.686
577.5,128.497
572.2,142.98
563.368,130.386
558.952,143.609
554.536,142.98
548.353,142.98
544.82,145.498
539.521,147.388
531.572,132.275
547.47,204.059
525.389,122.83
515.674,137.313
509.491,140.461
507.725,152.425
501.542,145.498
497.126,146.128
490.943,142.98
483.878,141.091
506.842,135.423
478.578,147.388
472.396,142.35
469.746,146.758
460.031,123.459
453.848,120.311
448.548,117.162
442.366,115.903
438.833,107.088
447.665,158.092
426.468,110.236
422.935,106.458
416.752,98.9015
412.336,99.5313
406.154,81.2703
400.854,91.975
391.139,93.2344
386.723,91.975
411.453,103.309
378.774,88.1969
375.241,95.1234
371.708,91.3454
361.992,73.714
355.81,67.4172
340.795,22.0797
338.145,37.8219
332.846,18.3016
344.328,17.0422
320.48,8.85627
314.298,-1.84846
307.232,-18.2204
301.05,-39
293.101,-33.3328
289.568,-39
286.035,-41.5187
279.852,-47.8156
278.086,-55.3719
268.37,-66.0765
259.538,-95.6719
247.173,-123.378
245.406,-124.638
237.457,-134.083
234.807,-141.009
230.391,-142.898
224.209,-161.789
219.793,-171.864
218.909,-167.456
209.194,-186.347
203.895,-215.313
198.595,-209.645
193.296,-214.053
187.996,-219.72
183.58,-215.313
175.631,-224.758
172.982,-213.423
165.916,-214.683
162.383,-215.942
158.85,-206.497
150.018,-235.463
142.952,-220.35
138.536,-223.498
133.236,-222.869
127.054,-229.166
118.221,-246.167
112.039,-248.056
106.74,-240.5
102.323,-241.759
96.1407,-241.13
92.6078,-236.092
85.5421,-252.464
81.1259,-251.205
77.5929,-247.427
