Tension,Corriente
1121.57,389.188
1294.68,1330.57
1269.95,832.488
1268.18,752.517
1264.65,710.958
1266.42,686.4
1263.77,666.25
1264.65,654.286
1264.65,646.73
1264.65,634.136
1262.88,623.431
1262.88,611.467
1259.35,610.208
1264.65,604.541
1262.88,597.614
1264.65,596.355
1265.53,586.28
1263.77,588.169
1266.42,585.65
1265.53,578.723
1262.88,574.945
1262.88,571.797
1262.88,568.648
1264.65,568.019
1263.77,561.092
1263.77,554.166
1263.77,559.203
1263.77,557.944
1278.78,576.834
1264.65,555.425
1264.65,554.795
1262.88,542.202
1262.88,546.609
1262.88,546.609
1263.77,545.98
1262,545.98
1262.88,543.461
1262,535.905
1262,540.313
1262,527.089
1263.77,532.127
1262,532.127
1262,528.978
1263.77,528.978
1264.65,528.348
1264.65,527.089
1264.65,527.719
1263.77,523.941
1264.65,529.608
1262.88,513.866
1269.07,527.089
1261.12,518.273
1258.47,506.309
1261.12,513.866
1251.4,477.973
1237.27,429.488
1233.74,431.377
1228.44,423.191
1223.14,419.412
1210.77,406.189
1207.24,384.78
1192.23,367.778
1186.93,375.334
1179.86,360.852
1165.73,358.963
1157.78,324.33
1149.83,347.628
1142.77,346.998
1163.08,314.884
1125.1,316.773
1114.5,323.07
1110.97,326.848
1099.49,309.217
1090.65,306.069
1085.36,317.403
1074.76,301.661
1067.69,303.55
1057.98,297.253
1049.14,280.881
1042.08,293.475
1039.43,307.328
1027.95,293.475
1016.46,278.362
1009.4,271.436
996.15,281.511
990.85,258.213
982.018,277.733
974.952,260.731
967.886,267.028
955.521,258.213
948.455,265.139
939.623,246.878
930.791,237.433
923.725,237.433
915.776,246.248
905.177,200.281
899.878,209.727
886.63,197.133
883.98,187.058
870.731,159.981
864.549,163.13
857.483,151.795
850.417,142.35
841.585,124.719
830.986,129.127
820.387,111.495
812.438,117.162
807.139,144.869
796.54,131.645
785.941,144.239
778.876,156.203
772.693,171.945
763.861,176.983
755.028,188.947
742.663,190.836
735.597,205.948
730.298,213.505
719.699,215.394
710.867,198.392
702.035,206.578
694.086,210.356
687.02,231.136
678.188,237.433
665.823,214.764
658.757,216.653
649.041,224.209
646.392,290.956
634.91,222.32
624.311,199.022
616.362,224.209
610.179,227.358
602.23,221.061
591.631,205.948
583.682,209.097
578.383,226.098
566.901,202.8
559.835,209.097
551.003,207.208
543.054,209.097
534.222,207.838
525.389,200.911
516.557,205.948
506.842,183.909
499.776,204.689
491.827,204.059
482.111,176.353
472.396,178.872
466.213,183.28
453.848,172.575
445.899,173.205
439.716,176.353
432.65,177.612
422.052,174.464
416.752,197.763
407.92,170.686
398.205,146.758
389.372,146.758
385.839,165.019
373.474,139.202
365.525,136.683
355.81,137.942
346.094,134.164
363.759,141.72
331.963,125.348
324.014,120.311
315.181,115.903
308.999,107.717
300.166,86.9375
287.801,62.3797
278.086,56.7125
271.903,69.3063
262.188,31.525
254.238,20.1906
244.523,-2.47816
238.34,-11.9235
232.158,-28.2953
225.975,-47.1859
218.909,-55.3719
206.544,-82.4484
200.362,-52.2235
192.412,-44.6672
178.281,-76.1515
171.215,-54.7422
160.616,-48.4453
156.2,-15.7015
146.485,-39.6297
138.536,-20.1094
130.587,-21.9984
121.754,-16.3312
112.922,-20.1094
105.856,-10.6641
94.3743,-41.5187
85.5421,-34.5921
78.4762,-13.8125
69.6439,-9.40465
60.8116,-29.5547
48.4465,-42.7781
38.7309,-35.8516
31.6652,-30.8141
25.4825,-27.036
16.6502,-23.2578
10.4677,-23.2578
1.63545,-19.4797
-4.5472,-11.9235
-10.7298,-8.14533
-21.3285,-35.2219
-26.6279,-10.6641
-35.4602,-11.9235
-45.1757,-21.3688
-56.6576,-30.8141
-67.2564,-21.3688
-72.5558,-26.4063
-81.388,-20.1094
-90.2203,-25.1468
-98.1693,-22.6281
-106.118,-23.8875
-111.418,-13.8125
-122.9,-21.9984
-130.849,-44.6672
-140.564,-43.4079
-144.98,-19.4797
-155.579,-41.5187
-163.528,-45.2969
-172.36,-42.7781
-179.426,-39.6297
-185.609,-36.4813
-196.208,-39
-202.39,-28.2953
-212.989,-45.9266
-199.741,89.4562
-226.237,-33.3328
-235.07,-51.5938
-243.902,-49.7047
-252.734,-49.075
-256.267,-28.2953
-267.749,-47.1859
-274.815,-46.5563
-284.53,-47.1859
-292.479,-44.6672
-300.428,-53.4828
-309.261,-49.7047
-318.976,-73.6328
-325.159,-44.6672
-333.108,-46.5563
-341.94,-50.964
-350.772,-76.1515
-360.488,-74.2625
-366.67,-59.7796
-375.503,-68.5954
-384.335,-72.3734
-392.284,-69.225
-399.35,-67.3359
-410.832,-68.5954
-418.781,-72.3734
