Tension,Corriente
2.07297,713.006
2.07751,723.056
2.08433,738.133
2.09038,755.219
2.08433,710.995
2.08054,678.33
2.07222,638.127
2.06616,597.924
2.06086,571.792
2.05632,534.102
2.04951,507.467
2.04421,474.3
2.03816,450.68
2.03286,412.99
2.02378,383.843
2.01848,360.223
2.01243,329.066
2.00637,310.974
2.00032,278.812
1.99653,260.721
1.98821,230.066
1.98518,213.482
1.97686,181.822
1.97156,157.7
1.96475,140.111
1.96021,126.543
1.95339,99.908
1.94583,73.2735
1.94355,58.6998
1.93372,34.0754
1.9269,4.42559
1.92236,-10.6506
1.91707,-30.2496
1.9322,-7.63534
1.90193,-73.468
1.8989,-85.0263
1.89209,-110.153
1.88755,-123.219
1.87922,-147.341
1.87544,-160.91
1.86787,-181.514
1.86409,-193.072
1.85652,-220.209
1.85122,-242.824
1.84365,-257.9
1.8376,-280.012
1.83306,-293.078
1.82549,-315.189
1.8217,-328.255
1.81489,-351.372
1.80657,-375.997
1.80354,-387.555
1.79597,-411.677
1.78992,-424.24
1.78235,-446.352
1.78008,-459.418
1.76797,-481.53
1.76797,-492.586
1.76191,-514.697
1.75283,-539.824
1.7551,-510.174
1.74072,-567.464
1.73467,-572.992
1.73088,-593.093
1.72483,-601.637
1.71877,-619.225
1.71196,-638.824
1.70742,-645.86
1.69985,-657.921
1.69531,-658.423
1.68547,-672.997
1.68396,-671.489
1.67715,-682.545
1.67336,-681.54
1.66353,-688.576
1.65823,-693.601
1.65217,-686.063
1.64763,-673.5
1.64233,-675.007
1.63325,-671.489
1.63098,-651.89
1.62417,-646.865
1.61812,-637.819
1.61282,-614.703
1.60903,-587.565
1.60071,-576.51
1.59314,-561.936
1.61282,-530.779
1.58103,-518.215
1.57573,-493.088
1.56892,-478.514
1.56362,-459.418
1.55757,-448.362
1.54849,-458.413
1.54546,-425.748
1.53789,-426.753
1.53335,-411.174
1.52654,-409.164
1.52275,-398.611
1.51443,-399.113
1.50989,-391.073
1.50308,-393.585
1.49551,-397.606
1.49248,-391.073
1.48491,-390.57
1.48188,-384.54
1.47356,-387.555
1.46675,-380.519
1.46145,-386.55
1.45388,-378.007
1.44858,-382.529
1.44177,-386.047
1.43572,-379.514
1.43042,-384.037
1.42512,-380.017
1.41831,-384.037
1.41377,-381.524
1.40696,-388.057
1.40166,-394.59
1.39636,-393.585
1.38955,-400.621
1.38501,-401.123
1.3782,-408.662
1.37214,-406.651
1.36382,-418.21
1.35928,-416.2
1.35322,-427.255
1.34414,-438.311
1.34111,-439.316
1.33506,-441.327
1.32825,-453.388
1.32144,-464.443
1.31689,-468.464
1.31008,-482.032
1.30327,-498.616
1.29797,-500.124
1.29116,-506.657
1.28738,-520.225
1.28057,-534.799
1.27754,-538.317
1.26997,-553.895
1.26316,-580.53
1.25862,-578.52
1.25181,-581.535
1.24575,-596.611
1.24272,-605.657
1.23516,-626.763
1.22683,-646.865
1.22229,-653.398
1.21472,-673.5
1.20942,-682.545
1.20413,-700.637
1.19958,-709.682
1.19202,-730.287
1.18672,-748.378
1.18369,-756.419
1.17385,-784.058
1.17158,-794.612
1.16326,-816.221
1.15872,-826.271
1.15342,-794.109
1.14661,-857.931
1.13979,-878.536
1.1345,-885.571
1.13979,-853.409
1.14282,-828.282
1.15115,-790.591
1.15872,-755.413
1.1625,-734.307
1.17007,-697.119
1.17461,-674.505
1.18218,-636.814
1.18521,-618.723
1.19429,-588.571
1.19807,-559.423
1.20715,-539.322
1.21169,-507.159
1.21775,-489.068
1.2238,-459.92
1.22834,-441.327
1.23364,-413.687
1.23818,-394.59
1.24651,-366.951
1.25029,-338.809
1.25786,-323.23
1.26089,-305.641
1.26846,-279.509
1.28132,-187.544
1.28208,-237.798
1.28586,-207.143
1.29268,-186.037
1.29873,-166.438
1.30251,-152.367
1.31008,-124.224
1.31614,-96.0822
1.32144,-80.5035
1.32825,-54.3715
1.33203,-35.7775
1.34036,-12.6607
1.34565,3.42048
1.35095,30.5576
1.35549,45.6338
1.36306,67.7455
1.37139,97.3953
1.37593,112.471
1.38198,137.096
1.38879,148.654
1.39636,177.299
1.40166,190.365
1.40847,215.492
1.41453,239.111
1.41831,253.685
1.42588,273.786
1.42739,289.365
1.45161,358.716
1.4395,321.528
1.44707,343.639
1.45161,355.7
1.45767,375.299
1.46372,397.411
1.46978,404.447
1.47659,426.056
1.48264,434.096
1.48945,450.68
1.49475,457.213
1.50459,473.797
1.51064,487.366
1.5167,490.883
1.52351,510.482
1.52881,510.482
1.53411,523.046
1.53789,522.543
1.54622,525.056
1.54546,517.015
1.55681,536.112
1.56287,537.117
1.56665,530.081
1.59692,568.274
1.57952,520.031
1.58709,520.031
1.59238,505.457
1.59844,499.427
1.60601,495.406
1.61206,481.335
1.61584,465.254
1.61887,452.188
1.63098,454.701
1.63477,430.076
1.64158,422.035
1.64536,401.934
1.65293,393.893
1.65747,376.304
1.66277,364.243
1.66958,348.162
1.67563,340.122
1.68245,335.096
1.68774,321.025
