Tension,Corriente
1.00508,-427.255
0.887769,-505.652
0.908203,-510.677
0.893066,-509.169
0.883228,-516.707
0.899121,-512.185
0.903662,-510.174
0.906689,-509.672
0.90896,-516.205
0.905933,-518.718
0.903662,-510.174
0.901392,-507.662
0.889282,-509.672
0.887769,-507.662
0.896851,-512.185
0.89231,-508.667
0.916528,-508.667
0.918042,-510.174
0.899878,-515.702
0.893066,-512.185
0.899121,-509.169
0.891553,-499.119
0.893823,-507.662
0.903662,-520.225
0.91123,-515.702
0.913501,-511.682
0.900635,-507.662
0.89231,-509.169
0.888525,-509.169
0.881714,-515.2
0.896094,-508.667
0.90896,-513.692
0.895337,-511.682
0.918799,-509.672
0.901392,-509.169
0.902905,-517.712
0.89231,-515.2
0.897607,-508.164
0.904419,-509.169
0.901392,-512.687
0.899121,-515.702
0.897607,-513.19
0.899121,-509.672
0.898364,-512.185
0.905176,-511.682
0.902905,-513.692
0.890039,-510.677
0.904419,-511.18
0.903662,-508.667
0.902905,-504.646
0.889282,-508.667
0.916528,-509.672
0.902905,-509.169
0.904419,-517.21
0.893066,-510.174
0.886255,-509.672
0.899121,-510.677
0.902905,-515.702
0.905933,-510.677
0.901392,-514.195
0.896094,-516.205
0.893823,-519.723
0.899878,-512.687
0.90896,-506.657
0.895337,-514.195
0.902905,-512.687
0.902905,-513.19
0.924854,-508.164
0.911987,-515.2
0.906689,-512.687
0.890796,-507.159
0.901392,-513.692
0.89458,-509.672
0.918042,-514.195
0.898364,-509.169
0.915771,-511.682
0.906689,-513.692
0.895337,-507.662
0.893066,-511.18
0.893823,-510.677
0.897607,-509.169
0.878687,-507.662
0.899121,-515.2
0.907446,-507.159
0.902905,-512.687
0.902148,-519.22
0.89231,-512.185
0.884741,-513.692
0.891553,-511.18
0.900635,-515.2
0.898364,-512.687
0.918042,-492.586
0.903662,-513.692
0.918042,-513.692
0.902905,-508.667
0.902148,-508.164
0.899121,-513.692
0.907446,-504.144
0.899121,-508.667
0.896851,-510.174
0.909717,-510.677
0.905933,-510.677
0.897607,-510.174
0.891553,-513.19
0.897607,-512.185
0.890796,-514.697
0.886255,-507.662
0.890039,-510.677
0.89458,-513.19
0.917285,-507.159
0.905933,-511.682
0.913501,-510.677
0.896851,-511.682
0.865063,-518.215
0.890039,-510.677
0.887012,-513.19
0.90896,-512.687
0.899878,-516.205
0.904419,-515.702
0.921069,-520.728
0.896851,-511.682
0.882471,-512.185
0.896851,-507.159
0.904419,-507.662
0.905176,-505.652
0.921826,-506.154
0.895337,-508.164
0.899121,-505.652
0.895337,-513.692
0.89458,-514.195
0.900635,-505.652
0.887769,-501.631
0.904419,-512.185
0.890796,-516.205
0.906689,-514.195
0.899121,-502.636
0.896094,-513.692
0.887769,-517.712
0.89458,-512.687
0.906689,-507.662
0.899878,-511.18
0.896851,-518.718
0.89231,-512.687
0.908203,-510.174
0.906689,-512.687
0.904419,-510.677
0.896851,-509.672
0.900635,-513.19
0.902905,-511.18
0.895337,-520.225
0.905176,-507.159
0.897607,-520.225
0.914258,-510.677
0.899121,-512.185
0.912744,-511.682
0.896094,-512.687
0.89231,-508.667
0.899878,-504.144
0.901392,-503.641
0.900635,-513.19
0.91123,-514.195
0.898364,-516.707
0.89231,-511.18
0.899121,-513.692
0.887769,-509.169
0.888525,-514.697
0.899878,-509.169
0.897607,-511.682
0.916528,-513.692
0.893823,-524.245
0.90896,-515.2
0.898364,-511.682
0.882471,-508.667
0.891553,-513.692
0.89458,-510.677
0.905933,-514.697
0.909717,-512.687
0.912744,-508.667
0.902905,-511.682
0.899121,-515.2
0.887769,-508.164
0.902905,-508.667
0.899878,-510.174
0.898364,-514.195
0.913501,-508.164
0.917285,-511.18
0.910474,-511.18
0.904419,-511.682
0.890796,-507.662
0.890039,-511.18
0.906689,-515.702
0.887012,-512.185
0.903662,-512.185
0.908203,-511.18
0.903662,-497.611
0.91123,-513.19
0.897607,-518.215
0.899878,-511.682
0.881714,-512.185
0.89231,-515.2
0.898364,-511.18
0.899121,-515.702
0.905176,-508.164
0.92561,-511.682
0.907446,-514.697
0.902148,-507.662
0.891553,-507.662
0.8802,-509.672
0.893823,-508.164
0.895337,-510.677
0.906689,-514.195
0.905176,-514.195
0.908203,-512.687
