Tension,Corriente
1147.18,428.228
1146.3,428.858
1177.21,470.417
1146.3,428.228
1144.53,426.969
1148.06,434.525
1169.26,469.787
1144.53,420.672
1148.06,432.006
1148.06,432.636
1146.3,432.006
1148.06,435.155
1148.06,432.006
1148.95,433.266
1143.65,419.412
1143.65,421.301
1145.42,425.08
1147.18,423.191
1146.3,431.377
1148.95,423.82
1147.18,428.858
1147.18,425.08
1143.65,421.931
1145.42,423.82
1147.18,428.228
1150.71,418.153
1148.06,429.488
1150.71,431.377
1148.06,430.747
1151.6,430.747
1151.6,435.784
1148.06,415.005
1148.06,423.82
1148.06,428.858
1147.18,422.561
1147.18,428.858
1148.95,423.82
1147.18,426.339
1148.95,429.488
1150.71,432.006
1153.36,437.044
1153.36,433.266
1155.13,437.044
1154.25,424.45
1154.25,432.006
1155.13,435.784
1158.66,442.081
1156.9,435.784
1156.9,434.525
1155.13,421.931
1156.9,434.525
1147.18,410.597
1148.06,418.783
1147.18,426.969
1152.48,427.598
1152.48,425.709
1154.25,442.711
1154.25,427.598
1154.25,432.636
1155.13,433.266
1157.78,430.117
1156.9,418.783
1158.66,433.266
1151.6,426.969
1155.13,428.228
1156.9,433.266
1153.36,428.228
1156.9,430.117
1156.01,427.598
1156.9,432.636
1156.01,434.525
1156.01,432.006
1156.01,428.858
1156.01,431.377
1159.55,429.488
1159.55,433.266
1159.55,442.081
1161.31,439.563
1159.55,433.895
1166.61,479.863
1164.85,435.784
1164.85,432.636
1158.66,432.006
1164.85,436.414
1165.73,435.155
1163.96,427.598
1163.96,435.784
1163.96,432.636
1163.96,435.155
1170.15,441.452
1163.96,436.414
1170.15,440.192
1170.15,443.97
1160.43,424.45
1166.61,448.378
1170.15,438.933
1168.38,438.933
1168.38,437.673
1194.88,454.045
1169.26,430.117
1172.8,443.97
1176.33,450.267
1176.33,447.119
1176.33,436.414
1172.8,444.6
1172.8,438.933
1178.09,449.637
1171.03,435.784
1167.5,434.525
1171.03,441.452
1170.15,433.266
1156.01,378.483
1156.01,411.227
1157.78,415.005
1157.78,416.894
1161.31,417.523
1161.31,422.561
1161.31,418.153
1162.2,425.709
1160.43,420.672
1162.2,426.969
1162.2,418.783
1162.2,425.709
1162.2,426.969
1159.55,423.191
1161.31,426.339
1160.43,428.858
1163.08,419.412
1152.48,383.52
1141,336.923
1134.82,336.923
1133.05,352.036
1122.45,335.664
1117.15,340.072
1106.55,317.403
1103.02,311.106
1097.72,318.662
1088.89,299.142
1081.82,313.625
1078.29,297.883
1069.46,307.958
1063.28,298.513
1056.21,275.214
1044.73,275.844
1038.54,275.844
1035.01,278.992
1028.83,278.362
1017.35,257.583
1014.7,260.102
1009.4,272.695
999.683,260.102
997.033,278.992
991.733,301.031
979.368,233.655
970.536,236.803
963.47,227.358
959.937,229.877
951.105,224.209
945.806,226.098
937.857,209.727
936.09,238.692
923.725,199.022
914.893,176.983
911.36,170.056
897.228,142.35
892.812,127.237
891.046,139.831
883.096,116.533
876.914,115.903
871.615,116.533
862.782,93.2344
858.366,73.714
841.585,51.675
836.285,42.8594
830.103,40.9704
839.818,46.0078
822.154,67.4172
809.789,47.8968
802.723,42.2297
797.423,63.639
784.175,49.786
778.876,73.0843
770.043,74.9735
764.744,68.6766
760.328,92.6047
751.495,96.3828
747.079,112.755
742.663,131.645
731.181,119.681
725.882,123.459
717.05,134.164
709.101,134.164
702.918,151.795
695.852,147.388
692.319,166.908
685.253,149.277
677.305,149.277
674.655,173.205
669.355,168.167
667.589,182.02
656.99,161.241
648.158,148.017
630.494,125.978
623.427,131.645
617.245,145.498
615.479,165.019
604.88,153.055
596.931,142.98
592.515,168.797
584.566,148.647
578.383,164.389
571.317,156.203
566.018,165.648
555.419,151.795
548.353,139.202
543.937,154.314
534.222,140.461
531.572,153.684
520.973,135.423
512.141,116.533
503.309,124.089
492.71,108.347
487.411,112.125
476.812,113.384
472.396,117.792
464.447,104.569
456.498,92.6047
449.432,100.791
445.016,112.755
438.833,117.792
430.884,103.939
423.818,86.9375
414.103,83.7891
413.219,103.939
401.737,73.714
395.555,86.3078
386.723,65.5281
381.423,49.786
373.474,62.3797
365.525,41.6
361.109,50.4157
354.043,38.4515
349.627,44.1188
339.028,22.7093
332.846,5.70783
328.43,10.7453
320.48,13.8937
316.064,-2.47816
309.882,11.375
300.166,-15.7015
293.101,-38.3703
285.151,-32.7031
279.852,-52.2235
275.436,-48.4453
266.604,-73.6328
259.538,-104.487
256.888,-86.8563
249.822,-122.119
243.64,-130.305
237.457,-151.084
232.158,-152.344
225.092,-163.678
216.26,-194.533
210.077,-180.05
207.427,-179.42
199.478,-176.272
188.88,-183.198
183.58,-174.383
177.398,-180.05
173.865,-156.752
166.799,-169.345
162.383,-146.677
153.551,-159.27
145.601,-183.828
139.419,-165.567
132.353,-178.161
129.703,-147.936
116.455,-187.606
111.156,-168.086
106.74,-163.678
104.09,-162.419
96.1407,-168.086
90.8413,-164.938
82.8923,-166.827
77.5929,-151.084
74.06,-172.494
72.2937,-142.898
74.06,-99.45
67.8775,-121.489
58.162,-133.453
52.8626,-127.786
45.7968,-171.234
36.9646,-149.195
29.0154,-156.122
25.4825,-144.787
20.1831,-148.566
0.752196,-200.2
-7.19682,-208.386
-12.4962,-208.386
-14.2627,-174.383
-21.3285,-191.384
-26.6279,-178.161
-32.8105,-166.827
-44.2924,-204.608
-47.8253,-185.717
-54.008,-185.088
-58.4241,-169.345
-67.2564,-178.161
-74.3221,-208.386
-84.0377,-249.316
-98.1693,-252.464
-100.819,-214.053
-104.352,-198.311
-106.118,-214.683
-112.301,-189.495
-125.549,-222.869
-133.498,-245.537
-135.265,-218.461
-145.864,-235.463
-152.929,-227.906
-163.528,-251.205
-168.828,-251.205
-174.127,-237.981
-181.193,-241.759
-191.791,-253.094
-189.142,-227.906
-196.208,-227.906
-205.04,-250.575
-201.507,-198.311
-190.908,-120.859
-219.171,-241.13
-224.471,-236.722
-231.537,-234.833
-228.004,-212.794
-240.369,-248.686
-243.019,-222.239
-249.201,-236.722
-228.004,-212.164
-257.15,-226.647
-264.216,-269.466
-280.997,-286.467
-280.114,-255.612
-274.815,-214.053
-278.348,-202.089
-286.297,-233.573
-287.18,-214.053
-294.246,-215.313
-296.896,-224.128
-315.443,-263.798
-314.56,-249.316
-318.093,-249.945
-336.641,-318.581
-333.991,-259.391
-339.29,-263.169
-351.656,-299.691
-362.254,-315.433
-365.787,-293.394
-372.853,-316.063
-386.985,-341.25
-384.335,-320.47
-400.233,-356.362
-398.467,-312.914
-414.365,-360.77
-409.065,-338.731
-402,-267.577
-405.532,-295.283
-413.481,-309.766
-409.949,-262.539
-450.577,-407.997
-428.496,-249.316
-427.613,-166.827
-422.314,-138.491
-426.73,-128.416
-425.847,-122.748
-413.481,-22.6281
-423.197,-34.5921
-408.182,32.1546
-404.649,53.5641
-405.532,49.1563
-392.284,136.053
-389.634,132.275
-378.152,180.761
-377.269,188.317
-366.67,219.802
-359.605,229.877
-354.305,229.247
-349.889,246.248
-335.758,353.925
-331.341,307.328
-330.458,282.141
-323.392,304.809
-316.326,314.884
-309.261,322.441
-299.545,351.406
-292.479,355.814
-286.297,362.111
-278.348,369.037
-265.099,413.116
-266.866,373.445
-256.267,402.411
-245.668,444.6
-235.07,434.525
-220.055,574.945
-223.588,443.97
-219.171,452.786
-205.923,489.308
-189.142,503.161
-201.507,440.822
-190.025,474.195
-181.193,474.825
-138.798,496.234
-176.777,448.378
-167.944,456.564
-147.63,534.645
-156.462,464.12
-138.798,513.236
-133.498,510.717
-118.484,547.869
-113.184,547.239
-102.585,565.5
-96.4028,557.944
-96.4028,534.016
-94.6365,511.347
-79.6215,557.944
-82.2712,522.681
-74.3221,555.425
-68.1396,550.387
-58.4241,561.722
-48.7086,577.464
-41.6428,586.28
-33.6937,576.834
-29.2775,569.908
-27.5111,551.017
-14.2627,600.133
-11.613,595.725
0.752196,605.8
4.28508,593.836
18.4167,625.95
26.3658,653.656
34.3148,626.58
43.1471,641.692
46.6799,634.766
58.162,648.619
66.111,652.397
70.5271,651.137
76.7098,639.173
84.6588,651.767
90.8413,658.694
93.4911,622.172
94.3743,627.839
94.3743,593.836
107.623,641.063
112.039,640.433
120.871,646.1
121.754,639.803
130.587,647.359
139.419,676.955
145.601,653.656
152.667,672.547
149.134,630.988
165.916,697.734
168.565,675.695
174.748,648.619
194.179,727.33
191.529,690.178
203.011,720.403
214.493,723.551
218.909,713.477
224.209,703.402
233.041,728.589
239.224,703.402
248.939,722.292
253.355,732.367
257.771,702.142
271.02,741.813
277.202,731.738
280.735,726.7
289.568,741.813
296.633,734.256
308.115,760.703
305.466,705.291
316.064,735.516
329.313,762.592
354.043,851.378
336.379,755.666
353.16,790.928
355.81,771.408
369.058,808.559
373.474,804.152
384.956,823.042
390.256,839.414
379.657,744.961
398.205,843.192
412.336,870.898
430.001,931.348
448.548,972.278
447.665,925.681
454.731,933.238
463.563,916.866
457.381,881.603
460.031,858.934
468.863,882.863
476.812,881.603
482.994,868.38
486.527,834.377
495.36,855.786
498.892,825.561
507.725,833.117
516.557,841.933
518.324,807.3
525.389,796.595
529.805,789.669
535.105,789.669
542.171,807.3
547.47,775.816
547.47,758.184
551.003,749.369
565.135,785.891
570.434,765.111
574.85,769.519
578.383,760.074
578.383,720.403
585.449,746.85
597.814,756.925
607.529,748.109
616.362,741.183
626.96,763.852
629.61,738.664
638.442,755.666
645.508,750.628
651.691,748.739
662.29,765.741
668.472,753.777
678.188,765.111
680.837,744.961
690.553,756.295
692.319,736.145
699.385,715.366
709.984,772.037
720.583,773.297
723.232,750.628
735.597,760.703
737.364,737.405
746.196,766.37
754.145,775.186
760.328,747.48
769.16,765.111
771.81,749.998
781.525,731.738
787.708,765.111
793.891,759.444
804.489,780.223
800.073,736.145
809.789,759.444
817.738,748.739
828.336,753.147
837.169,794.077
837.169,731.738
853.067,793.447
859.249,780.853
860.133,743.702
870.731,792.817
869.848,753.147
877.797,756.925
898.111,889.789
905.177,801.633
912.243,812.967
921.075,835.636
926.375,815.486
935.207,833.747
938.74,828.709
943.156,819.894
945.806,811.078
959.937,843.192
971.419,880.344
967.886,848.859
974.952,882.233
982.018,862.083
997.916,909.939
1033.25,952.758
1014.7,942.683
1022.65,947.72
1028.83,936.386
1057.09,942.683
1042.96,957.795
1042.96,940.164
1032.36,847.6
1046.49,891.048
1039.43,889.159
1053.56,915.606
1056.21,910.569
1067.69,944.572
1070.34,942.683
1080.06,938.275
1080.94,928.2
1088.01,921.903
1095.07,934.497
1105.67,955.906
1114.5,967.87
1121.57,977.316
1125.1,959.055
1135.7,955.277
1141.88,969.13
1146.3,986.761
1156.01,965.981
1166.61,993.058
1166.61,971.019
1180.74,988.65
1173.68,908.68
1154.25,790.928
1152.48,763.852
1145.42,734.256
1136.58,673.806
1126.87,656.175
1119.8,616.505
1106.55,540.313
1095.07,551.647
1095.07,527.719
1088.01,523.311
1079.17,472.306
1072.11,486.789
1065.04,467.898
1057.98,426.969
1053.56,440.822
1041.19,409.967
1034.13,411.227
1025.3,376.594
1023.53,371.556
1016.46,369.037
1012.93,404.3
1003.22,361.481
997.916,372.816
987.317,348.888
