Tension,Corriente
2.38025,296.401
2.26067,-84.0213
2.25688,-34.7724
2.25461,-15.1734
2.26067,-2.60995
2.25764,5.93317
2.25234,10.9586
2.2584,17.9942
2.25234,21.0093
2.25916,22.0145
2.25461,22.0145
2.25613,26.0347
2.25537,27.0398
2.2531,26.5373
2.2584,30.0551
2.2584,29.5525
2.2584,29.5525
2.25537,32.0652
2.25688,33.5728
2.25613,31.5627
2.25537,35.583
2.25764,34.0754
2.25764,33.0703
2.25688,40.6084
2.25688,37.0906
2.26067,32.0652
2.25688,38.5982
2.25764,39.1008
2.25764,35.0805
2.25613,39.6033
2.25613,40.1059
2.25764,39.6033
2.25461,37.5932
2.25461,40.6084
2.25688,38.0957
2.25613,40.1059
2.25537,41.1109
2.25537,38.5982
2.2584,38.5982
2.25537,42.6186
2.25537,41.1109
2.25764,40.6084
2.25461,45.6338
2.25764,40.6084
2.25991,41.1109
2.25688,41.1109
2.25764,42.116
2.2584,39.6033
2.25916,40.1059
2.25537,40.6084
2.26143,42.116
2.25613,42.6186
2.25537,39.6033
2.26143,44.1262
2.25688,40.1059
2.2584,38.0957
2.25386,43.6236
2.25764,45.6338
2.26067,43.1211
2.25764,43.6236
2.26067,43.1211
2.25461,42.116
2.25916,42.116
2.25916,41.1109
2.25613,41.1109
2.24402,5.4307
2.23494,-9.64548
2.23418,-18.6912
2.22283,-36.2801
2.2251,-39.7978
2.21147,-58.8944
2.20693,-54.3715
2.20315,-82.0112
2.1918,-96.5848
2.19482,-95.5797
2.18271,-110.153
2.17666,-114.676
2.17212,-128.747
2.16606,-135.28
2.16304,-148.346
2.15698,-153.372
2.14866,-162.417
2.13958,-173.976
2.13806,-179.504
2.13049,-191.062
2.12292,-206.641
2.1199,-206.138
2.10779,-216.189
2.10476,-218.199
2.09568,-231.265
2.09038,-242.824
2.08887,-244.331
2.07827,-251.367
2.07373,-258.905
2.06768,-268.453
2.06389,-271.468
2.06162,-280.514
2.05632,-281.519
2.04648,-295.088
2.0374,-310.164
2.03362,-306.646
2.02908,-315.692
2.02075,-317.702
2.01243,-326.245
2.01091,-327.25
1.9988,-339.814
1.9988,-350.87
1.98669,-361.925
1.98367,-360.418
1.97458,-374.991
1.9708,-375.494
1.96777,-385.042
1.95869,-387.052
1.95415,-392.078
1.9481,-400.118
1.94204,-412.682
1.9375,-424.743
1.93296,-424.743
1.92312,-433.286
1.93901,-437.306
1.91101,-446.854
1.90647,-447.357
1.90117,-461.931
1.89587,-463.941
1.88528,-474.494
1.88074,-485.047
1.87393,-497.108
1.86938,-498.113
1.86333,-509.672
1.855,-512.687
1.85198,-523.743
1.84592,-527.763
1.8429,-540.829
1.8323,-552.89
1.82852,-552.388
1.82095,-568.469
1.81414,-566.961
1.80959,-582.037
1.8043,-589.073
1.79673,-600.129
1.78916,-607.164
1.78462,-622.241
1.77856,-631.789
1.77402,-638.322
1.77175,-648.875
1.75964,-668.977
1.75359,-674.002
1.74753,-689.581
1.74602,-660.936
1.73542,-713.2
1.72861,-728.276
1.72332,-734.307
1.71877,-754.408
1.71423,-758.429
1.70742,-775.013
1.70212,-782.551
1.69304,-797.124
1.6885,-807.175
1.68093,-820.241
1.67639,-836.322
1.67034,-844.363
1.66353,-861.449
1.65823,-867.982
1.65293,-882.556
1.64688,-902.657
1.64082,-906.678
1.63477,-920.246
1.6272,-934.317
1.62114,-938.338
1.61812,-953.414
1.61055,-957.434
1.60298,-969.495
1.59844,-973.515
1.59163,-985.576
1.59011,-988.089
1.57876,-1002.16
1.57346,-1013.22
1.56665,-1017.24
1.5606,-1029.3
1.55833,-1029.3
1.55,-1041.36
1.54395,-1038.85
1.53865,-1050.91
1.53486,-1040.86
1.52729,-1052.92
1.51897,-1061.46
1.51519,-1069
1.50837,-1062.97
1.50156,-1066.99
1.49626,-1063.97
1.48945,-1063.97
1.48491,-1054.42
1.47659,-1063.47
1.46978,-1063.47
1.46372,-1053.42
1.45767,-1057.44
1.45388,-1048.39
1.44404,-1050.4
1.44026,-1038.85
1.4342,-1042.87
1.43269,-1032.31
1.42209,-1038.85
1.41755,-1040.86
1.41301,-1034.83
1.4062,-1033.82
1.39561,-1039.35
1.39485,-1028.29
1.3835,-1035.83
1.38123,-1028.29
1.3729,-1034.32
1.36533,-1026.28
1.36155,-1034.32
1.35322,-1037.34
1.34944,-1030.3
1.34036,-1041.36
1.33884,-1033.32
1.33279,-1039.35
1.32673,-1039.35
1.31992,-1044.88
1.31311,-1052.92
1.31084,-1048.9
1.30251,-1051.91
1.29797,-1050.91
1.29192,-1054.93
1.28359,-1066.49
1.27981,-1060.45
1.27148,-1068.5
1.26694,-1068.5
1.25862,-1070.51
1.25181,-1082.57
1.24651,-1078.55
1.24272,-1085.58
1.23818,-1078.55
1.22759,-1089.6
1.22683,-1090.1
1.21926,-1093.62
1.21169,-1103.17
1.20715,-1101.16
1.20034,-1107.19
1.19202,-1105.18
1.18748,-1113.22
1.18293,-1116.24
1.17839,-1120.26
1.17158,-1128.8
1.16401,-1128.8
1.1572,-1128.8
1.15266,-1128.8
1.14812,-1128.8
1.13904,-1128.8
1.13601,-1128.8
1.12542,-1128.8
1.12239,-1128.8
1.11633,-1128.8
1.11104,-1128.8
1.10498,-1128.8
1.09741,-1128.8
1.08984,-1128.8
1.0853,-1128.8
1.08152,-1128.8
1.07395,-1128.8
1.06865,-1128.8
1.06184,-1128.8
1.05579,-1128.8
1.06108,-1128.8
1.07017,-1128.8
1.07319,-1128.8
1.08228,-1121.26
1.08455,-1083.57
1.09287,-1041.36
1.11936,-958.439
1.10271,-999.145
1.11255,-922.256
1.11558,-953.916
1.12087,-925.774
1.12617,-916.226
1.13374,-885.571
1.13752,-870.495
1.14434,-846.373
1.15115,-829.789
1.15872,-805.667
1.16477,-780.038
1.1678,-765.464
1.17537,-742.85
1.18369,-724.759
1.18672,-704.657
1.19656,-682.545
1.19656,-670.484
1.20034,-646.362
1.21169,-625.256
1.21624,-609.175
1.22305,-589.073
1.22532,-577.012
1.23364,-554.398
1.23743,-544.85
1.245,-526.758
1.24954,-510.174
1.25559,-490.073
1.26467,-470.976
1.26921,-456.905
1.27754,-436.804
1.28208,-425.245
1.28511,-405.646
1.28965,-397.606
1.301,-378.509
1.3063,-355.392
1.31008,-346.347
1.31841,-326.748
1.32295,-311.169
1.32976,-300.616
1.33127,-278.504
1.34111,-263.428
1.34641,-252.874
1.35095,-245.336
1.36003,-227.245
1.36533,-210.159
1.37441,-202.621
1.38047,-186.037
1.38501,-178.499
1.38955,-168.95
1.39182,-159.905
1.40242,-138.798
1.40317,-137.29
1.41604,-118.194
1.4168,-104.625
1.42437,-88.5441
1.42891,-84.0213
1.44102,-66.935
1.44556,-62.9146
1.44858,-49.8486
1.45237,-44.3207
1.46145,-36.7826
1.46599,-16.6811
1.47356,-10.148
1.48188,0.405305
1.48416,4.92814
1.49021,14.9789
1.49778,17.9942
1.50383,30.0551
1.50762,28.045
1.51746,43.1211
1.52124,51.6642
1.52881,49.1515
1.53486,63.2227
1.54016,74.7811
1.54773,73.7759
1.55076,81.8166
1.56438,130.563
1.56589,87.8471
1.58784,111.466
1.57573,94.8826
1.60979,107.446
1.59238,102.923
1.59692,104.431
1.60222,92.3699
1.60828,109.456
1.61282,95.8877
1.62266,108.451
1.62795,111.969
1.63098,110.964
1.63628,110.964
1.64612,108.954
1.64763,111.969
1.65596,105.939
1.65974,110.461
1.66882,115.989
1.67488,111.466
1.67942,105.436
1.68926,119.004
1.68926,113.477
1.69834,117.497
1.70288,113.477
1.71272,120.01
1.71423,115.487
1.72332,122.02
1.72634,119.507
1.73542,124.532
1.74451,129.558
1.74451,126.543
1.75359,122.02
1.75737,131.065
1.7657,136.593
1.76948,138.101
1.77554,144.131
1.78311,149.659
1.79067,156.192
1.79521,156.192
1.80657,161.218
1.80732,164.233
1.81641,172.776
1.81943,172.274
1.82852,180.817
1.83079,183.832
1.83608,191.37
1.84592,199.913
1.84971,196.396
1.85728,208.456
1.86333,209.964
1.86711,219.512
1.87241,223.03
1.88074,229.563
1.88755,242.127
1.89133,247.152
1.89966,256.198
1.90496,270.771
1.91177,271.274
1.91782,281.325
1.92009,287.355
1.92917,300.421
1.93674,305.949
1.94431,319.015
1.95188,332.584
1.95491,336.101
1.96323,353.188
1.96399,356.203
1.97534,371.279
1.97913,375.299
1.98518,395.401
1.99124,400.426
1.99426,420.528
2.00713,435.102
2.00789,439.624
2.01621,463.746
2.02227,475.807
2.03967,517.518
2.03437,502.442
2.03967,506.462
2.048,530.584
2.05178,544.655
2.05859,557.219
2.06389,576.818
2.07222,585.361
2.07751,601.442
2.0813,612.498
2.08887,631.594
2.09265,640.64
2.09946,660.742
2.10779,680.843
2.11309,688.381
2.12217,706.473
2.12595,719.539
2.1373,737.63
2.13806,756.727
2.14866,765.772
2.1532,784.366
2.15925,801.452
2.16455,808.488
2.17212,828.087
2.17666,837.133
2.18271,852.711
2.18801,862.762
2.19407,879.849
2.19709,886.884
2.20618,905.981
2.21223,918.042
2.21602,924.072
2.22434,929.097
2.22888,929.097
2.23721,929.097
2.24629,929.097
2.25234,929.097
2.25916,929.097
2.2478,929.097
2.24326,914.524
2.23872,886.884
2.23115,854.722
2.22585,832.61
2.21602,798.437
2.21299,778.336
2.20239,745.168
2.19937,717.026
2.19331,696.924
2.1865,668.782
2.17893,646.67
2.1759,620.036
2.16985,597.924
2.16228,573.802
2.1585,555.711
2.15017,531.589
2.14639,509.477
2.14033,490.381
2.13276,466.762
2.12141,440.127
2.11914,426.558
2.1146,402.437
2.10703,388.365
2.09719,364.243
2.09265,342.132
2.08811,328.061
2.08357,303.939
2.07449,290.873
2.0707,271.776
2.06389,257.705
2.05935,236.096
2.04951,222.025
2.04346,201.923
2.0427,180.817
2.0321,169.761
2.02908,148.654
2.02075,144.634
2.01621,118.502
