Tension,Corriente
1285.85,1330.57
1285.85,1330.57
1285.85,1330.57
1287.61,1330.57
1283.2,1330.57
1284.08,1330.57
1284.08,1330.57
1286.73,1330.57
1287.61,1330.57
1298.21,1330.57
1289.38,1330.57
1289.38,1330.57
1289.38,1330.57
1288.5,1330.57
1289.38,1330.57
1284.97,1330.57
1292.03,1330.57
1292.03,1330.57
1293.8,1330.57
1292.03,1330.57
1293.8,1330.57
1294.68,1330.57
1293.8,1330.57
1293.8,1330.57
1292.91,1330.57
1296.45,1330.57
1296.45,1330.57
1296.45,1330.57
1296.45,1330.57
1298.21,1330.57
1298.21,1330.57
1298.21,1330.57
1298.21,1330.57
1297.33,1330.57
1297.33,1330.57
1298.21,1330.57
1297.33,1330.57
1300.86,1330.57
1300.86,1330.57
1300.86,1330.57
1304.4,1330.57
1302.63,1330.57
1300.86,1330.57
1302.63,1330.57
1304.4,1330.57
1303.51,1330.57
1305.28,1330.57
1305.28,1330.57
1305.28,1330.57
1301.75,1330.57
1303.51,1330.57
1303.51,1330.57
1307.93,1330.57
1305.28,1330.57
1307.93,1330.57
1306.16,1330.57
1302.63,1330.57
1307.93,1330.57
1307.05,1330.57
1308.81,1330.57
1307.05,1330.57
1307.05,1330.57
1307.05,1330.57
1307.93,1330.57
1308.81,1330.57
1307.93,1330.57
1312.34,1330.57
1308.81,1330.57
1307.93,1330.57
1312.34,1330.57
1311.46,1330.57
1311.46,1330.57
1311.46,1330.57
1311.46,1330.57
1311.46,1330.57
1310.58,1330.57
1309.7,1330.57
1313.23,1330.57
1310.58,1330.57
1314.99,1330.57
1310.58,1330.57
1318.53,1330.57
1314.11,1330.57
1315.88,1330.57
1314.11,1330.57
1314.11,1330.57
1312.34,1330.57
1314.11,1330.57
1315.88,1330.57
1315.88,1330.57
1315.88,1330.57
1318.53,1330.57
1314.99,1330.57
1318.53,1330.57
1318.53,1330.57
1318.53,1330.57
1322.06,1330.57
1312.34,1330.57
1307.93,1330.57
1295.56,1330.57
1282.32,1330.57
1271.72,1330.57
1256.7,1330.57
1247.87,1330.57
1229.32,1330.57
1220.49,1330.57
1202.82,1330.57
1191.34,1330.57
1178.09,1330.57
1166.61,1330.57
1156.01,1330.57
1145.42,1330.57
1127.75,1330.57
1117.15,1330.57
1106.55,1330.57
1097.72,1330.57
1083.59,1330.57
1069.46,1330.57
1052.68,1330.57
1043.84,1330.57
1029.71,1330.57
1019.11,1330.57
1006.75,1330.57
997.033,1330.57
982.018,1330.57
972.302,1330.57
959.054,1330.57
948.455,1330.57
931.674,1330.57
921.959,1275.16
910.476,1219.75
899.878,1169.37
887.513,1113.33
875.147,1055.4
863.665,1014.47
851.3,960.944
840.702,918.755
828.336,874.676
815.971,830.598
801.839,777.705
788.591,739.294
778.876,705.92
767.394,671.287
763.861,686.4
743.547,607.059
732.948,573.056
720.583,547.239
709.984,525.83
698.502,498.123
687.903,473.566
672.005,439.563
658.757,420.672
650.808,396.744
638.442,375.334
629.61,358.333
615.479,340.072
606.646,318.033
596.048,297.883
582.799,276.473
572.2,258.842
558.069,229.877
545.704,211.616
535.105,194.614
527.156,180.131
515.674,160.611
505.958,141.72
921.959,121.57
483.878,102.05
470.629,81.9
461.797,59.861
449.432,34.0438
437.95,2.55939
425.585,-21.3688
414.986,-44.0375
410.57,5.07813
396.438,-93.7829
385.839,-115.822
375.241,-140.38
362.875,-166.827
353.16,-191.384
342.561,-216.572
331.079,-243.648
318.714,-277.652
310.765,-299.691
298.4,-319.211
286.035,-339.361
275.436,-358.881
265.72,-369.586
252.472,-383.439
241.873,-389.736
232.158,-396.662
218.909,-389.106
208.311,-385.958
195.946,-384.069
183.58,-375.883
172.982,-372.734
161.5,-372.734
151.784,-372.734
139.419,-373.994
130.587,-379.661
119.988,-379.661
110.272,-372.105
97.024,-402.959
89.0749,-407.997
74.9433,-429.406
65.2278,-431.295
51.9793,-436.333
42.2638,-436.962
29.8986,-451.445
19.3,-453.964
36.0813,-376.513
-2.78069,-467.188
-15.146,-469.706
-24.8614,-474.744
-35.4602,-484.819
-49.5918,-499.931
-61.0737,-504.969
-70.7893,-513.784
-81.388,-518.192
-92.87,-525.748
-102.585,-528.267
-112.301,-533.305
-125.549,-540.861
-134.382,-540.861
-146.747,-555.973
-157.346,-555.973
-170.594,-573.605
-182.076,-582.42
-192.675,-595.014
-204.157,-598.163
-214.755,-608.237
-226.237,-620.831
-235.953,-633.425
-244.785,-643.5
-256.267,-654.834
-267.749,-669.947
-282.764,-697.653
-289.83,-697.653
-304.845,-719.692
-312.794,-729.767
-324.276,-744.88
-333.108,-752.436
-344.59,-766.289
-356.072,-776.364
-364.904,-788.958
-374.62,-796.514
-386.102,-730.397
-398.467,-826.109
-409.065,-835.555
-419.664,-846.259
-429.38,-857.594
-441.745,-858.853
-452.344,-866.409
-464.709,-870.188
