Tension,Corriente
943.156,-1187.55
-28.3944,450.267
-30.1608,197.133
-41.6428,89.4562
-34.5769,206.578
-33.6937,197.763
-30.1608,201.541
-35.4602,199.652
-38.993,337.553
-43.4092,161.241
-39.8763,212.875
-38.993,219.802
-33.6937,191.466
-40.7596,189.577
-49.5918,-11.9235
-60.1905,-123.378
-59.3074,-109.525
-63.7235,-27.036
-61.957,-230.425
-66.3731,-323.619
-71.6725,-271.355
-75.2054,-379.031
-80.5048,-343.769
-84.9209,-423.739
-88.4538,-720.952
-91.1034,-448.927
-91.9867,-375.883
-103.469,-474.744
-110.535,-518.822
-112.301,-465.928
-116.717,-518.192
-122.016,-474.744
-122.9,-489.856
-123.783,-434.444
-135.265,-491.116
-129.966,-404.219
-153.813,-464.669
-157.346,-577.383
-159.112,-433.814
-151.163,-441.37
-147.63,-426.258
-160.879,-452.705
-155.579,-398.552
-169.711,-418.702
-174.127,-337.472
-175.893,-381.55
-182.959,-368.327
-186.492,-395.403
-182.959,-395.403
-191.791,-277.652
-199.741,-472.855
-198.857,-416.813
-202.39,-406.108
-208.573,-435.703
-212.989,-424.369
-211.222,-402.959
-220.938,-419.961
-217.405,-322.989
-228.004,-333.064
-228.004,-439.481
-235.953,-450.186
-237.719,-435.073
-239.486,-523.23
-251.851,-533.305
-255.384,-481.67
-255.384,-504.969
-258.917,-521.97
-265.983,-358.252
-268.632,-512.525
-275.698,-540.231
-282.764,-561.641
-280.114,-604.459
-286.297,-566.048
-286.297,-592.495
-293.363,-629.017
-298.662,-627.758
-303.961,-445.148
-312.794,-666.798
-311.027,-675.614
-316.326,-673.095
-320.743,-736.064
-323.392,-695.764
-328.692,-761.881
-336.641,-736.064
-341.94,-744.25
-336.641,-688.208
-347.239,-763.141
-343.707,-804.7
-357.838,-807.219
-357.838,-872.706
-361.371,-823.591
-366.67,-812.256
-371.087,-832.406
-371.087,-853.186
-379.036,-792.736
-385.218,-904.191
-390.518,-912.377
-390.518,-922.452
-392.284,-935.675
-402.883,-938.823
-401.116,-952.677
-410.832,-969.678
-422.314,-965.27
-419.664,-915.525
-428.496,-963.381
-428.496,-1030.13
-432.029,-1008.72
