Tension,Corriente
2.25613,413.995
2.37646,774.818
2.37798,853.214
2.37419,737.128
2.37646,684.361
2.37646,652.199
2.37798,631.594
2.37495,617.021
2.37495,610.99
2.37571,602.95
2.37419,595.411
2.37571,589.884
2.37419,584.356
2.37419,582.346
2.37571,576.315
2.37419,570.285
2.37419,568.274
2.37344,568.274
2.37571,566.264
2.37419,563.249
2.37646,559.731
2.39539,584.858
2.37268,554.706
2.37344,556.213
2.37798,549.68
2.37495,548.173
2.37722,549.68
2.37798,546.163
2.37571,544.655
2.37798,542.645
2.37495,539.63
2.37646,539.63
2.37949,536.615
2.37344,536.615
2.37344,533.097
2.37646,531.589
2.37646,530.081
2.37646,530.081
2.37646,528.071
2.37571,526.061
2.37268,528.071
2.37571,527.066
2.37495,522.041
2.37571,523.046
2.37571,522.543
2.36511,487.366
2.36133,469.274
2.353,452.188
2.37117,448.168
2.34316,415
2.33484,393.893
2.33105,380.325
2.32197,355.198
2.31895,343.137
2.31138,323.035
2.30684,311.98
2.29927,292.883
2.2917,272.782
2.28791,263.736
2.28413,248.157
2.27505,228.558
2.26975,219.512
2.26597,200.918
2.25461,181.822
2.24856,172.274
2.2425,152.172
2.24099,145.137
2.23191,128.553
2.22585,112.471
2.22283,105.436
2.21677,88.3496
2.20693,81.314
2.20164,61.715
2.19331,60.2074
2.18877,47.644
2.18271,28.5474
2.17817,26.0347
2.17363,16.9891
2.17061,3.42048
2.16001,-3.1125
2.15395,-15.676
2.14487,-27.2343
2.14336,-30.7521
2.13882,-44.8232
2.12595,-47.8385
2.12141,-60.4019
2.11838,-71.4578
2.1093,-72.9654
2.10022,-87.0366
2.09568,-88.5441
2.09265,-98.5949
2.0866,-99.6
2.07751,-118.194
2.0707,-123.722
2.06919,-127.742
2.05859,-138.295
2.05708,-137.29
2.05254,-144.829
2.06616,-145.331
2.03665,-162.417
2.03513,-161.412
2.02756,-168.95
2.02302,-171.966
2.01394,-183.021
2.00486,-200.61
2.00486,-191.062
1.9988,-202.621
1.99426,-201.615
1.98442,-212.671
1.97988,-213.676
1.97383,-226.742
1.96399,-237.798
1.96248,-233.778
1.95264,-243.829
1.95112,-247.849
1.94658,-248.854
1.9322,-261.92
1.92917,-269.458
1.92539,-273.478
1.91782,-285.037
1.91177,-287.55
1.90647,-296.595
1.90193,-310.164
1.89436,-313.682
1.88906,-326.748
1.88376,-330.265
1.87695,-341.824
1.87014,-347.352
1.86182,-362.428
1.85879,-376.499
1.85425,-380.519
1.84668,-397.606
1.84063,-404.641
1.83381,-420.722
1.82852,-435.296
1.82246,-443.337
1.82019,-451.377
1.81338,-467.961
1.80581,-475.499
1.80051,-495.601
1.79446,-509.672
1.78765,-519.22
1.78083,-536.809
1.77478,-544.85
1.76873,-560.931
1.76418,-570.479
1.7604,-589.073
1.7498,-606.159
1.771,-612.692
1.73845,-632.794
1.73467,-640.835
1.72786,-653.901
1.71802,-676.012
1.71423,-684.053
1.70591,-698.627
1.70137,-706.165
1.6991,-711.19
1.69077,-726.769
1.68547,-744.86
1.67942,-748.88
1.67261,-759.936
1.66655,-763.957
1.65671,-776.018
1.65747,-780.038
1.64915,-789.586
1.64536,-798.632
1.64006,-797.627
1.63401,-805.667
1.63098,-805.667
1.6219,-807.678
1.61584,-815.718
1.60903,-811.195
1.60222,-810.693
1.59768,-804.16
1.59238,-797.124
1.58406,-795.114
1.57573,-797.124
1.57043,-780.038
1.56362,-777.023
1.55908,-757.926
1.55227,-756.921
1.54924,-743.855
1.54243,-732.799
1.53184,-725.764
1.52881,-708.677
1.52502,-702.647
1.51973,-684.555
1.51367,-678.525
1.50535,-668.977
1.50232,-653.901
1.49248,-644.352
1.48491,-637.819
1.48264,-620.23
1.47432,-620.23
1.4675,-616.21
1.46145,-609.175
1.45615,-612.19
1.45313,-605.154
1.44404,-603.144
1.44102,-604.652
1.4342,-604.652
1.42739,-610.18
1.42285,-608.672
1.41377,-614.703
1.4115,-612.19
1.39939,-617.215
1.39636,-620.733
1.39106,-616.713
1.38501,-621.738
1.37896,-618.22
1.3729,-623.748
1.36533,-623.748
1.36155,-627.769
1.35322,-635.307
1.34792,-632.291
1.34338,-630.281
1.33657,-635.307
1.3343,-632.291
1.32446,-639.327
1.31841,-643.347
1.31462,-638.824
1.30857,-649.378
1.30251,-644.855
1.29419,-649.88
1.28738,-655.911
1.28511,-654.906
1.2783,-659.931
1.27224,-663.951
1.26619,-671.489
1.26165,-675.51
1.25256,-684.555
1.24651,-693.601
1.245,-695.109
1.23743,-697.119
1.22986,-704.657
1.22683,-705.662
1.21851,-717.723
1.21169,-733.804
1.20791,-731.794
1.20034,-748.378
1.19731,-752.398
1.18823,-766.972
1.18369,-782.048
1.18066,-785.063
1.17234,-803.657
1.16931,-809.185
1.15947,-830.794
1.15569,-835.82
1.17385,-783.556
1.14131,-870.997
1.13677,-880.043
1.13374,-886.576
1.12542,-903.662
1.11936,-916.729
1.11028,-929.795
1.10725,-946.881
1.10195,-951.906
1.09514,-968.49
1.08757,-972.51
1.08455,-986.581
1.07546,-1002.66
1.06941,-1007.69
1.06487,-1018.74
1.05957,-1023.27
1.05276,-1038.85
1.04822,-1050.4
1.03914,-1057.94
1.03232,-1072.52
1.02778,-1074.02
1.02173,-1098.65
1.01567,-1090.61
1.01416,-1092.62
1.00205,-1122.77
0.995996,-1119.75
0.994482,-1127.79
0.982373,-1073.02
0.979346,-1128.8
0.973291,-1128.8
0.963452,-1128.8
0.961182,-1128.8
0.952856,-1128.8
0.947559,-1128.8
0.941504,-1128.8
0.935449,-1128.8
0.929395,-1128.8
0.930151,-1128.8
0.936206,-1102.17
0.943018,-1049.9
0.949072,-1021.76
0.956641,-988.089
0.964209,-952.911
0.964966,-928.789
0.975561,-897.632
0.980103,-876.525
0.987671,-843.358
0.992212,-824.261
0.99978,-797.627
1.00735,-773.002
1.01416,-747.875
1.01719,-729.784
1.02476,-705.16
1.02703,-694.606
1.06108,-663.951
1.04292,-635.809
1.0467,-621.738
1.05579,-598.119
1.05881,-586.058
1.06184,-568.972
1.07395,-538.819
1.07546,-536.306
1.08606,-501.631
1.08909,-490.073
1.0959,-468.464
1.1012,-453.388
1.10574,-433.789
1.11179,-411.677
1.11785,-397.103
1.12314,-399.616
1.12996,-370.971
1.13601,-359.915
1.14131,-340.819
1.14963,-320.717
1.15645,-313.682
1.16023,-304.636
1.16401,-285.037
1.17007,-279.006
1.17915,-249.357
1.18521,-240.813
1.1905,-225.737
1.19504,-216.692
1.20413,-198.6
1.20413,-192.067
1.21624,-174.478
1.22002,-156.889
1.22683,-151.362
1.23289,-135.783
1.23743,-128.747
1.24348,-122.717
1.25029,-97.0873
1.25256,-90.5543
1.26013,-83.5187
1.26694,-61.407
1.27148,-71.4578
1.27603,-36.7826
1.28359,-24.7216
1.28813,-21.7065
1.29495,-4.62009
1.29949,1.91289
1.30706,15.984
1.31462,22.517
1.32144,39.1008
1.32522,54.1769
1.32976,61.2125
1.3396,77.2938
1.34187,84.3293
1.34641,76.7912
1.35928,119.507
1.36382,123.527
1.36987,132.573
1.37366,149.157
1.37744,159.71
1.38652,173.781
1.39106,193.38
1.39788,202.929
1.40393,221.522
1.40999,217
1.41755,254.188
1.42285,260.218
1.42966,284.842
1.43723,305.949
1.44177,318.01
