Tension,Corriente
-1.39718,-26.8995
3.01896,-26.2698
-670,-278.145
-655.869,-353.078
-659.402,-314.037
-647.92,-354.337
-647.92,-343.003
-647.92,-353.707
-635.555,-353.078
-641.737,-281.923
-629.372,-244.771
-620.54,-220.843
-624.956,-201.953
-607.291,-179.284
-602.875,-170.468
-609.058,-172.357
-593.16,-155.985
-582.561,-148.429
-594.043,-141.503
-582.561,-133.317
-565.78,-130.168
-566.663,-125.131
-566.663,-118.834
-555.181,-117.574
-541.932,-115.056
-541.049,-109.388
-543.699,-111.907
-540.166,-105.61
-516.319,-107.499
-529.567,-105.61
-512.786,-100.573
-510.136,-96.1651
-503.071,-94.276
-513.669,-92.387
-500.421,-91.7573
-494.238,-88.6088
-478.34,-86.0901
-477.457,-47.6791
-467.741,-84.201
-466.858,-83.5714
-472.158,-74.7556
-454.493,-84.201
-443.011,-80.4229
-439.478,-76.6448
-437.712,-74.7556
-437.712,-72.2369
-427.996,-74.7556
-420.047,-73.4963
-418.281,-73.4963
-413.864,-71.6072
-393.55,-59.0135
-404.149,-66.5698
-405.032,-74.126
-387.368,-69.0885
-388.251,-67.8292
-390.017,-68.4588
-362.637,-63.4213
-365.287,-63.4213
-370.586,-64.6807
-344.973,-60.2729
-347.622,-62.1619
-338.79,-63.4213
-330.841,-59.6432
-325.542,-55.865
-333.491,-60.2729
-325.542,-61.5323
-318.476,-56.4947
-322.892,-58.3839
-299.045,-42.6417
-297.278,-45.1604
-289.329,-55.2354
-289.329,-47.0494
-283.147,-53.976
-274.314,-52.087
-265.482,-33.1964
-269.015,-52.087
-268.132,-55.2354
-246.935,-47.0494
-257.533,-53.976
-257.533,-49.5681
-238.102,-48.9385
-223.971,-44.5307
-230.153,-44.5307
-233.686,-48.3088
-216.022,-45.1604
-217.788,-44.5307
-214.255,-46.4197
-191.291,-25.0104
-185.992,-43.901
-185.109,-48.9385
-195.707,-43.901
-175.393,-43.901
-174.51,-40.7525
-174.51,-38.2338
-174.51,-41.3823
-147.13,-38.2338
-139.181,-37.6041
-161.261,-37.6041
-149.779,-40.1228
-121.516,-35.7151
-122.399,-19.9729
-125.932,-32.5666
-107.384,-38.2338
-115.334,-25.0104
-117.1,-33.1964
-96.7858,-26.2698
-97.669,-27.5291
-90.6032,-29.4182
-77.3548,-24.3806
-81.7709,-28.1588
-69.4058,-24.3806
-64.1064,2.69587
-71.1721,-23.1213
-48.2083,-20.6026
-46.4418,-13.676
-51.7412,-19.3432
-46.4418,-9.89788
-37.6095,-7.37914
-36.7263,-5.49002
-23.4779,-1.08227
5.66858,-2.97129
-11.1127,4.5849
-6.69657,10.8818
1.25245,14.0302
-11.996,27.2537
-1.39718,27.2537
10.968,25.3646
15.3841,37.9584
23.3331,44.885
33.0487,85.185
28.6325,57.4787
45.4138,76.3694
36.5815,69.4428
55.1294,77.6287
78.9766,91.4818
66.6113,88.9631
64.8449,95.8896
73.6772,111.002
96.6411,109.743
74.5604,111.002
80.7429,128.004
113.422,121.077
103.707,133.671
102.824,131.152
119.605,139.338
118.722,145.005
124.021,139.968
124.021,146.265
135.503,173.971
142.569,145.635
146.102,149.413
148.752,160.118
161.117,151.302
160.233,157.599
156.701,153.821
174.365,160.118
188.497,161.377
188.497,158.229
179.664,162.007
204.395,158.858
205.278,185.305
209.694,170.193
213.227,167.044
204.395,175.86
226.475,169.563
226.475,173.341
214.994,177.119
250.323,172.082
247.673,177.749
244.14,172.082
257.388,175.23
261.805,182.787
264.454,186.565
286.535,181.527
293.601,182.157
278.586,181.527
279.469,181.527
308.616,190.343
289.185,185.305
310.382,191.602
309.499,189.083
310.382,192.862
319.214,197.269
328.047,196.64
319.214,201.047
351.011,228.124
349.244,204.826
350.127,204.826
358.076,213.641
366.909,209.863
359.843,219.938
376.624,217.419
378.391,258.349
381.04,228.124
396.055,244.496
407.537,236.31
390.756,236.94
401.355,252.682
417.253,248.904
425.202,247.015
419.902,251.422
430.501,254.571
426.968,260.868
434.034,267.165
439.333,262.757
456.998,270.313
451.698,265.905
456.115,270.943
466.713,275.98
468.48,279.129
471.13,279.129
473.779,281.018
489.677,279.129
502.043,280.388
494.977,287.315
489.677,281.647
509.108,287.944
496.743,282.907
506.459,286.055
529.423,289.204
533.839,283.537
527.656,286.055
543.554,313.132
543.554,316.91
567.401,284.796
558.569,286.685
570.051,298.649
578.883,287.315
578.883,291.093
565.635,280.388
584.183,283.537
601.847,291.722
596.548,278.499
598.314,276.61
614.212,283.537
621.278,286.055
598.314,273.462
627.461,272.832
633.643,269.683
630.994,265.905
637.176,265.905
642.476,264.646
648.658,269.054
661.907,264.016
658.374,263.386
659.257,261.497
675.155,257.09
676.038,258.979
668.089,260.238
688.404,253.311
682.221,235.68
679.571,237.569
682.221,224.346
667.206,218.049
663.673,180.268
660.14,207.344
646.892,187.824
636.293,201.047
649.541,196.64
645.125,192.232
625.694,190.972
641.593,179.638
617.745,177.119
601.847,174.601
608.913,177.749
588.599,165.155
603.614,173.341
596.548,167.674
583.299,166.415
585.949,165.785
583.299,160.747
586.832,161.377
560.336,184.676
559.452,153.821
553.27,150.672
535.605,152.561
551.503,143.746
540.904,146.894
533.839,144.376
532.072,143.746
533.839,143.116
502.926,140.597
510.875,142.487
498.51,136.819
502.043,135.56
500.276,121.077
488.794,134.301
482.611,122.336
481.728,112.261
466.713,121.077
463.181,124.855
477.312,114.78
458.764,119.818
440.217,111.002
444.633,117.299
451.698,112.891
424.318,107.224
427.851,111.632
428.735,107.854
420.786,100.297
413.72,100.297
400.471,102.186
383.69,92.7411
397.822,99.038
406.654,90.8521
370.442,94.0006
388.989,92.1115
372.208,87.074
360.726,87.7037
366.026,92.7411
358.96,80.7771
355.427,78.2584
360.726,78.8881
345.711,68.1834
317.448,75.7396
329.813,70.7021
328.047,71.3318
320.098,37.3287
313.032,64.4052
308.616,46.774
295.367,60.6272
295.367,58.1083
290.951,70.0725
277.703,58.1083
283.002,47.4037
272.403,41.7365
275.053,46.1443
262.688,43.6256
249.439,38.5881
240.607,44.2553
257.388,37.3287
244.14,41.1068
224.709,40.4771
230.892,30.4021
226.475,36.699
221.176,44.885
208.811,29.7724
222.943,26.624
206.161,22.2162
188.497,22.8459
191.146,28.5131
178.781,20.9568
179.664,27.2537
179.664,24.1052
177.898,18.4381
172.599,20.9568
148.752,17.8084
144.335,13.4006
148.752,-16.8245
146.985,14.0302
120.488,0.806852
124.904,-8.00885
130.204,3.32558
106.356,-5.49002
109.89,2.69587
126.671,-4.86041
93.9913,-14.9353
96.6411,-8.63846
96.6411,-16.8245
86.0423,-13.0463
84.2758,-23.1213
77.21,-36.3448
57.779,-44.5307
65.7281,-48.3088
59.5455,-54.6057
41.8809,-57.1244
56.8959,-64.6807
39.2313,-79.7932
26.866,-81.0525
32.1654,-91.1275
31.2822,-106.24
16.2674,-106.87
10.0847,-96.7947
14.5009,-130.798
8.31835,-135.206
-3.16369,-143.392
2.1357,-149.689
-13.7623,-156.615
-21.7115,-168.579
-21.7115,-205.101
-41.1424,-172.987
-33.1934,-180.543
-38.4928,-193.767
-38.4928,-188.099
-56.1573,-191.248
-64.1064,-190.618
-60.5735,-193.767
-75.5883,-203.212
-76.4715,-203.842
-82.6542,-203.842
-80.0044,-200.693
-80.0044,-197.545
-105.618,-199.434
-115.334,-201.323
-95.0193,-196.915
-137.414,-199.434
-125.932,-203.212
-104.735,-194.396
-132.998,-192.507
-143.597,-198.804
-139.181,-198.804
-148.013,-195.026
-137.414,-193.137
-154.196,-189.989
