Tension,Corriente
1265.53,97.0125
1257.59,97.0125
1262,95.7531
1262.88,97.0125
1256.7,97.0125
1262,95.7531
1261.12,98.9015
1277.9,96.3828
1280.55,98.9015
1254.05,97.0125
1247.87,97.0125
1265.53,97.0125
1256.7,96.3828
1248.75,97.0125
1262,93.8641
1246.1,95.7531
1262,97.0125
1253.17,91.3454
1249.64,97.6422
1280.55,97.0125
1244.34,94.4938
1258.47,96.3828
1254.05,95.7531
1257.59,95.1234
1264.65,97.0125
1247.87,95.7531
1261.12,94.4938
1257.59,95.7531
1243.45,97.0125
1259.35,98.2718
1262.88,95.7531
1255.82,97.6422
1257.59,97.0125
1255.82,95.1234
1258.47,95.1234
1259.35,94.4938
1262.88,96.3828
1254.94,97.6422
1258.47,95.7531
1258.47,96.3828
1256.7,94.4938
1277.9,95.1234
1263.77,93.8641
1270.83,95.1234
1259.35,93.2344
1264.65,95.1234
1262.88,96.3828
1254.05,95.1234
1261.12,98.2718
1248.75,96.3828
1260.23,97.6422
1262,96.3828
1254.94,97.6422
1265.53,98.2718
1258.47,98.2718
1258.47,98.2718
1265.53,99.5313
1260.23,97.0125
1263.77,97.6422
1285.85,97.6422
1254.05,96.3828
1263.77,98.2718
1263.77,95.7531
1257.59,97.6422
1257.59,97.0125
1250.52,92.6047
1259.35,97.6422
1259.35,97.6422
1265.53,97.0125
1258.47,97.0125
1269.07,97.6422
1254.94,97.6422
1258.47,97.6422
1258.47,97.6422
1262,98.2718
1262,98.9015
1254.05,97.6422
1253.17,98.9015
1254.05,97.6422
1254.05,95.7531
1262,97.0125
1263.77,95.1234
1250.52,96.3828
1247.87,97.6422
1257.59,93.8641
1255.82,96.3828
1257.59,94.4938
1259.35,96.3828
1255.82,97.6422
1259.35,96.3828
1255.82,97.0125
1254.94,97.0125
1262,96.3828
1254.94,98.9015
1258.47,96.3828
1258.47,96.3828
1253.17,97.0125
1258.47,97.0125
1253.17,97.0125
1254.05,95.7531
1253.17,96.3828
1254.05,95.7531
1249.64,95.7531
1257.59,96.3828
1255.82,95.7531
1250.52,94.4938
1257.59,95.7531
1255.82,95.7531
1262.88,105.198
1245.22,95.1234
1258.47,97.0125
1258.47,95.1234
1240.8,96.3828
1244.34,97.0125
1256.7,94.4938
1256.7,97.6422
1256.7,95.7531
1263.77,96.3828
1260.23,98.2718
1255.82,94.4938
1254.05,98.9015
1252.29,97.0125
1271.72,95.1234
1259.35,98.2718
1252.29,95.7531
1241.69,93.8641
1256.7,97.0125
1253.17,95.1234
1259.35,99.5313
1263.77,97.0125
1258.47,98.9015
1255.82,98.2718
1241.69,96.3828
1259.35,97.6422
1254.94,97.0125
1258.47,97.0125
1257.59,97.6422
1254.94,95.7531
1259.35,97.6422
1244.34,97.6422
1255.82,97.0125
1270.83,97.0125
1251.4,97.0125
1258.47,97.6422
1252.29,96.3828
1258.47,95.7531
1260.23,97.6422
1254.94,97.6422
1280.55,97.0125
1252.29,95.7531
1258.47,97.0125
1254.05,98.2718
1246.99,94.4938
1258.47,97.6422
1228.44,95.7531
1210.77,98.2718
1210.77,96.3828
1191.34,95.1234
1182.51,95.7531
1171.03,94.4938
1149.83,93.2344
1149.83,94.4938
1133.93,91.975
1128.63,91.975
1114.5,92.6047
1102.14,91.3454
1097.72,90.7156
1076.52,91.3454
1069.46,90.7156
1060.63,90.7156
1045.61,91.3454
1033.25,90.0859
1018.23,90.7156
