Tension,Corriente
-1718.89,-1224.07
919.309,431.377
923.725,436.414
924.608,438.303
923.725,438.303
923.725,439.563
923.725,433.895
925.491,421.301
927.258,453.416
926.375,436.414
923.725,436.414
921.959,427.598
920.192,421.301
918.426,417.523
917.542,424.45
917.542,421.931
917.542,427.598
914.009,405.559
914.893,425.709
919.309,413.116
919.309,430.747
922.842,437.044
921.075,438.303
921.959,435.155
921.959,435.784
924.608,440.192
921.959,432.636
924.608,431.377
921.959,433.266
923.725,435.155
921.959,425.08
921.959,413.745
923.725,435.155
925.491,438.933
922.842,428.858
929.024,463.491
915.776,399.892
915.776,412.486
914.893,409.967
915.776,420.042
914.893,416.894
915.776,413.116
916.659,418.153
916.659,397.373
916.659,416.894
914.893,410.597
917.542,424.45
904.294,357.073
897.228,336.294
895.462,347.628
888.396,329.367
887.513,318.662
884.863,295.994
876.914,309.847
869.848,307.958
858.366,257.583
855.717,301.031
853.067,297.253
850.417,301.031
844.234,290.956
840.702,292.216
834.519,270.806
833.636,299.772
826.57,299.772
819.504,296.623
812.438,289.697
807.139,302.291
802.723,268.917
795.657,287.178
799.19,306.069
790.358,297.883
788.591,298.513
781.525,276.473
777.992,300.402
774.46,293.475
770.927,291.586
764.744,275.844
759.445,297.253
753.262,290.956
752.379,277.103
745.313,298.513
744.43,288.438
738.247,280.881
734.714,299.772
727.649,290.327
722.349,260.731
720.583,298.513
715.283,289.067
708.217,282.77
704.684,276.473
700.268,294.105
694.086,287.178
689.67,275.214
686.137,289.067
680.837,285.289
679.071,272.695
670.239,265.769
664.056,258.213
660.523,275.214
659.64,287.178
654.34,282.141
649.041,280.881
641.975,273.325
638.442,253.805
633.143,277.103
621.661,250.027
619.895,255.064
616.362,277.103
612.829,280.252
609.296,272.066
604.88,275.214
598.697,300.402
590.748,258.842
583.682,250.656
583.682,270.806
578.383,236.173
578.383,280.881
575.733,283.4
567.784,268.287
563.368,263.25
561.602,278.992
553.653,227.358
543.937,243.1
549.237,274.584
542.171,272.066
541.287,275.214
532.455,248.767
527.156,224.209
531.572,319.292
518.324,250.027
513.024,246.248
511.258,260.731
505.958,255.694
523.623,274.584
500.659,266.398
496.243,258.213
493.593,256.323
489.177,245.619
513.024,271.436
480.345,262.62
477.695,265.139
471.512,254.434
467.98,253.175
462.68,244.989
453.848,236.803
449.432,240.581
443.249,228.617
432.65,180.761
433.534,232.395
426.468,222.32
420.285,205.948
419.402,234.284
417.636,227.987
411.453,222.32
407.037,209.097
403.504,222.95
401.737,214.764
396.438,237.433
392.905,220.431
387.606,208.467
381.423,197.133
376.124,196.503
346.094,105.828
338.145,125.348
339.028,148.647
341.678,163.13
338.145,157.463
339.028,161.87
338.145,180.131
341.678,188.317
333.729,168.167
333.729,181.391
329.313,173.205
328.43,163.759
320.48,137.942
316.948,143.609
312.531,135.423
308.115,139.202
303.699,129.756
300.166,130.386
289.568,95.1234
290.451,122.2
286.035,115.903
283.385,107.717
278.086,91.975
276.319,108.977
272.786,112.125
265.72,91.3454
263.071,107.088
259.538,102.05
240.99,49.786
236.574,64.2687
243.64,115.903
233.041,75.6032
234.807,108.977
220.676,70.5656
213.61,67.4172
207.427,61.75
208.311,86.9375
196.829,59.2313
194.179,61.75
190.646,73.714
184.463,74.3438
181.814,76.2328
179.164,99.5313
172.982,66.1579
170.332,76.2328
165.033,71.825
161.5,74.9735
159.733,103.309
156.2,92.6047
150.018,81.2703
143.835,85.6781
141.185,100.791
135.886,93.8641
124.404,64.8984
119.105,66.1579
116.455,66.1579
119.105,105.198
115.572,102.68
110.272,86.9375
105.856,81.2703
103.207,89.4562
97.024,84.4188
91.7246,71.1953
88.1917,89.4562
83.7756,83.1594
75.8265,66.7875
62.5781,35.9328
62.5781,55.4531
51.0961,33.4141
72.2937,115.903
40.4974,27.1172
39.6142,48.5265
35.198,40.3406
30.7819,53.5641
51.0961,158.092
21.9496,37.1922
16.6502,37.1922
14.0006,54.1937
8.70122,49.1563
14.8839,117.162
-1.89757,40.3406
-7.19682,36.5625
-11.613,20.1906
-16.0291,16.4125
-18.6789,38.4515
-23.095,29.0062
-30.1608,14.5234
-31.9273,35.3031
-37.2267,25.8578
-42.5259,17.0422
-46.0589,12.0047
-50.4751,23.9688
-57.5408,5.70783
-60.1905,18.9313
-64.6066,17.0422
-69.906,3.1891
-77.855,-13.1828
-82.2712,7.59686
-87.5706,-5.6266
-91.9867,-6.88592
-97.2861,-18.85
-99.0526,2.55939
-104.352,-6.25621
-105.235,-1.21875
-106.118,17.0422
-103.469,27.7469
-109.651,12.0047
-112.301,6.96715
-117.6,15.1531
-121.133,5.70783
-121.133,25.8578
-127.316,10.1156
-132.615,-4.36719
-137.031,-8.77504
-141.447,-4.36719
-143.214,-3.10777
-154.696,-27.036
-153.813,-10.6641
-157.346,-10.0344
-166.178,-40.889
-172.36,-41.5187
-178.543,-49.075
-183.842,-49.075
-188.258,-50.3343
-188.258,-33.9625
-185.609,12.6344
-183.842,52.3047
-182.076,71.825
-177.66,108.977
-171.477,146.758
-161.762,193.355
-167.061,170.056
-161.762,209.097
-151.163,243.1
-147.63,248.767
-144.097,254.434
-142.331,270.177
-138.798,270.177
-133.498,288.438
-125.549,318.033
-126.433,299.142
-117.6,324.33
-112.301,350.147
-104.352,385.409
-112.301,318.662
-107.002,345.109
-102.585,350.147
-97.2861,360.852
-90.2203,386.669
-81.388,413.745
-79.6215,445.859
-72.5558,422.561
-73.4389,411.856
-63.7235,427.598
-60.1905,442.711
-57.5408,478.603
-52.2415,445.859
-48.7086,430.747
-43.4092,446.489
-40.7596,453.416
-26.6279,500.642
-17.7956,494.975
-13.3795,493.086
-7.19682,511.977
-12.4962,466.639
-7.19682,466.639
-3.66394,488.048
-5.43045,464.75
-5.43045,464.12
2.51857,480.492
5.16833,497.494
8.70122,479.863
22.8329,627.209
21.0664,510.088
24.5993,514.495
29.0154,509.458
35.198,516.384
33.4315,496.864
41.3807,501.272
46.6799,511.977
53.7458,527.719
57.2787,513.866
93.4911,549.758
68.7606,535.905
72.2937,557.314
75.8265,535.275
82.009,543.461
87.3084,556.055
92.6078,538.423
97.9072,548.498
104.973,561.722
107.623,562.981
109.389,545.35
118.221,564.241
120.871,549.128
127.937,567.389
144.718,617.764
150.018,613.986
148.251,583.131
156.2,586.28
159.733,585.65
159.733,553.536
165.916,577.464
172.982,586.909
178.281,596.355
182.697,583.761
189.763,595.725
191.529,591.317
200.362,612.097
200.362,581.242
209.194,610.838
218.026,618.394
212.727,565.5
217.143,578.094
224.209,596.984
221.559,566.759
233.041,612.097
229.508,566.759
232.158,564.241
241.873,585.02
244.523,583.131
250.706,603.281
252.472,578.723
263.071,595.725
271.02,617.764
266.604,563.611
271.02,582.502
279.852,595.095
290.451,621.542
287.801,571.797
294.867,593.836
302.816,607.689
315.181,644.211
300.166,558.574
302.816,571.167
305.466,564.241
311.648,578.094
318.714,588.169
323.13,602.022
325.78,586.909
331.079,585.02
337.262,610.208
339.028,586.909
344.328,600.133
353.16,610.838
358.459,630.358
361.109,609.578
367.292,630.358
373.474,660.583
374.357,612.727
381.423,639.803
387.606,646.73
392.022,658.064
393.788,636.655
399.088,649.248
402.621,639.173
406.154,642.322
414.986,659.324
420.285,740.553
422.935,651.137
426.468,663.731
434.417,668.769
437.067,677.584
436.183,629.728
447.665,678.214
452.081,682.622
454.731,663.102
460.914,676.955
467.096,682.622
473.279,685.77
476.812,668.139
482.994,688.289
486.527,669.398
493.593,671.917
509.491,717.255
541.287,795.336
521.856,691.438
522.74,665.62
521.856,648.619
521.856,632.247
535.988,664.991
533.338,642.322
537.754,653.027
541.287,647.359
546.587,647.359
558.952,678.844
567.784,683.252
558.069,607.689
560.718,615.245
563.368,624.061
566.901,620.283
571.317,624.061
577.5,636.025
581.033,619.653
584.566,620.283
590.748,626.58
591.631,599.503
598.697,612.097
605.763,619.653
611.062,630.988
613.712,608.319
617.245,627.209
624.311,645.47
626.077,620.283
632.26,630.358
641.092,637.914
642.859,646.73
645.508,622.801
649.924,625.32
653.457,616.505
662.29,646.73
664.056,636.655
671.122,634.136
672.005,613.356
678.188,615.245
682.604,628.469
690.553,641.063
689.67,609.578
697.619,628.469
702.918,639.803
703.801,615.875
706.451,608.319
712.634,622.801
718.816,637.914
720.583,617.764
727.649,632.877
733.831,637.914
735.597,617.764
742.663,631.617
748.846,639.173
750.612,624.061
755.912,629.098
762.094,644.211
762.978,618.394
770.043,628.469
774.46,629.728
779.759,646.1
782.408,622.172
789.474,629.728
797.423,653.656
799.19,648.619
803.606,636.025
808.905,645.47
813.321,650.508
815.971,632.877
818.621,639.803
827.453,663.102
833.636,669.398
834.519,641.692
841.585,654.286
844.234,635.395
851.3,660.583
857.483,661.213
861.016,676.325
864.549,656.175
866.315,657.434
874.264,674.436
876.031,659.953
883.096,672.547
890.162,679.473
895.462,695.216
895.462,669.398
901.644,681.363
907.827,691.438
914.009,701.512
906.944,624.691
896.345,569.908
895.462,560.463
886.63,528.348
883.98,500.012
875.147,468.528
875.147,472.306
867.198,454.045
861.016,433.895
859.249,439.563
853.95,423.82
847.767,408.708
843.351,398.003
864.549,468.528
830.986,391.706
828.336,399.892
821.271,387.928
817.738,378.483
813.321,365.889
808.905,382.261
802.723,369.037
799.19,357.703
794.774,372.816
790.358,366.519
785.058,350.147
775.343,332.516
772.693,351.406
769.16,336.294
765.627,341.961
758.562,322.441
758.562,352.036
751.495,337.553
747.079,348.258
741.78,342.591
734.714,330.627
755.912,323.07
732.065,337.553
724.999,330.627
716.166,321.811
716.166,340.702
716.166,331.256
702.918,323.07
698.502,311.736
698.502,329.367
691.436,319.922
685.253,312.995
684.37,330.627
678.188,319.922
671.122,309.847
664.056,304.18
662.29,324.959
658.757,312.995
654.34,326.848
648.158,320.552
647.275,313.625
640.209,306.698
636.676,319.292
633.143,319.292
624.311,304.18
619.011,296.623
619.011,315.514
612.829,309.217
608.413,295.994
603.113,307.328
601.347,306.698
589.865,299.772
588.982,292.216
586.332,304.809
579.266,299.142
577.5,309.847
572.2,304.18
565.135,297.253
563.368,289.067
556.302,304.18
552.769,296.623
545.704,290.327
544.82,304.18
537.754,301.661
534.222,290.956
530.689,279.622
528.922,299.772
520.09,294.105
516.557,287.178
511.258,273.955
507.725,289.067
502.425,288.438
493.593,272.695
490.943,287.808
486.527,277.733
480.345,284.659
476.812,267.028
471.512,275.214
467.98,277.733
460.914,286.548
457.381,268.917
452.965,265.139
448.548,260.102
445.899,273.325
440.599,261.991
433.534,242.47
430.001,234.914
428.234,268.287
422.935,255.694
416.752,248.138
415.869,267.028
409.686,251.286
406.154,304.809
397.321,231.766
395.555,248.138
388.489,231.766
388.489,249.397
384.073,326.848
